Time,rotX,rotY,rotZosboxe
1583285566862,-9.225048E-4,9.5180655E-4,-0.0011062357
1583285566913,-9.225048E-4,0.0022298987,2.2933679E-4
1583285566962,-1.3420591E-5,0.001263638,-2.5379378E-4
1583285567013,0.0012074953,0.002016807,-1.8369313E-4
1583285567063,0.0012074953,0.0016431576,9.729923E-4
1583285567113,0.0018511831,9.5180655E-4,-0.0010533971
1583285567162,0.002272495,9.5180655E-4,-0.001474709
1583285567212,-9.225048E-4,1.2415648E-4,-0.0012373594
1583285567263,-5.3451455E-4,0.002016807,2.673003E-4
1583285567313,-5.155348E-4,0.0013587768,-4.097093E-4
1583285567363,-9.225048E-4,0.0018798751,5.183588E-4
1583285567412,1.4249515E-4,8.1869913E-4,-4.097093E-4
1583285567462,9.4878837E-4,2.899533E-4,-6.5625645E-6
1583285567513,0.002272495,9.5180655E-4,6.5529067E-4
1583285567562,0.0013292704,9.5180655E-4,6.5529067E-4
1583285567612,-0.0010707679,0.0011000698,0.0015720278
1583285567663,-0.0019875048,0.0015985044,2.3698807E-4
1583285567712,-0.002675846,9.5180655E-4,2.7863216E-4
1583285567762,-0.001135744,9.5180655E-4,-3.0308962E-4
1583285567812,0.002272495,0.0011152262,-4.097093E-4
1583285567862,0.001839037,0.0011498905,-4.097093E-4
1583285567913,5.0399755E-4,5.903044E-4,-4.097093E-4
1583285567962,0.0011160327,9.5180655E-4,0.0015373658
1583285568012,0.0019153443,0.0011303821,6.5529067E-4
1583285568062,-3.0921772E-4,0.002016807,6.5529067E-4
1583285568112,-1.9654748E-4,0.002016807,-7.0666894E-5
1583285568163,0.001138492,0.0010208101,-4.097093E-4
1583285568213,-0.0015256123,9.5180655E-4,-2.0867353E-4
1583285568262,-0.0041175047,9.5180655E-4,6.5529067E-4
1583285568312,-0.002635277,9.5180655E-4,6.5529067E-4
1583285568363,3.4799334E-5,0.0019629588,6.5529067E-4
1583285568413,0.0024885214,0.002016807,-4.097093E-4
1583285568462,0.003337495,0.002016807,7.607788E-5
1583285568512,0.0018261131,0.0012611155,-1.004003E-4
1583285568562,-8.434928E-4,9.5180655E-4,-4.097093E-4
1583285568613,-9.225048E-4,0.0011823401,6.5529067E-4
1583285568662,-4.2193313E-4,0.002016807,6.5529067E-4
1583285568712,9.131066E-4,0.002016807,-1.1532055E-4
1583285568763,-0.0019144532,0.0030574566,6.309403E-4
1583285568812,-0.0019875048,0.0015254291,0.0012289132
1583285568862,-0.0030189604,4.0253438E-4,-9.254371E-4
1583285568912,-0.0017602046,0.0017375736,9.682402E-5
1583285568962,0.002244914,9.610001E-4,6.5529067E-4
1583285569012,-0.0017050382,0.0012126509,-4.097093E-4
1583285569063,-0.0025296132,0.0014875093,1.1958787E-4
1583285569113,0.0014706871,0.0017495374,6.5529067E-4
1583285569163,0.006518171,0.002009645,-4.097093E-4
1583285569212,0.00145407,4.3242332E-4,-1.369007E-4
1583285569262,-3.796576E-4,0.0014739595,1.1244323E-4
1583285569312,0.0017682672,1.3892027E-4,-4.097093E-4
1583285569363,0.0011357926,0.0030638813,0.0017023655
1583285569413,-0.002476577,0.002016807,3.6732666E-4
1583285569463,1.9350229E-4,9.007999E-4,-4.097093E-4
