Time,accX,accY,accZ,DT,Hour
1582925929901.0,-7.110651969909668,6.784236907958984,3.8870315551757812,2020-02-28 15:38:49.901000-06:00,2020-02-28 15:00
1582925929951.0,-7.04022216796875,5.8471221923828125,4.3814697265625,2020-02-28 15:38:49.951000-06:00,2020-02-28 15:00
1582925930001.0,-6.53509521484375,7.136375427246094,5.605716705322266,2020-02-28 15:38:50.001000-06:00,2020-02-28 15:00
1582925930051.0,-8.239898681640625,8.559303283691406,4.583648681640625,2020-02-28 15:38:50.051000-06:00,2020-02-28 15:00
1582925930101.0,-9.97119140625,11.290779113769531,2.2091064453125,2020-02-28 15:38:50.101000-06:00,2020-02-28 15:00
1582925930151.0,-6.404339790344238,9.637893676757812,0.8502540588378906,2020-02-28 15:38:50.151000-06:00,2020-02-28 15:00
1582925930201.0,-5.568336486816406,9.473480224609375,0.5216712951660156,2020-02-28 15:38:50.201000-06:00,2020-02-28 15:00
1582925930251.0,-6.247596740722656,7.349578857421875,-1.2041397094726562,2020-02-28 15:38:50.251000-06:00,2020-02-28 15:00
1582925930301.0,-5.2946319580078125,7.645416259765625,-0.26605224609375,2020-02-28 15:38:50.301000-06:00,2020-02-28 15:00
1582925930351.0,-5.682525634765625,7.362924575805664,-0.3531494140625,2020-02-28 15:38:50.351000-06:00,2020-02-28 15:00
1582925930401.0,-4.001495361328125,9.108882904052734,-3.141845703125,2020-02-28 15:38:50.401000-06:00,2020-02-28 15:00
1582925930451.0,-4.016385078430176,6.82904052734375,-4.43731689453125,2020-02-28 15:38:50.451000-06:00,2020-02-28 15:00
1582925930501.0,-1.9732589721679688,9.723526000976562,-2.124725341796875,2020-02-28 15:38:50.501000-06:00,2020-02-28 15:00
1582925930551.0,-1.8307342529296875,7.4410858154296875,-5.602504730224609,2020-02-28 15:38:50.551000-06:00,2020-02-28 15:00
1582925930601.0,-4.4369659423828125,6.2293701171875,-1.15814208984375,2020-02-28 15:38:50.601000-06:00,2020-02-28 15:00
1582925930651.0,-2.7497406005859375,7.302337646484375,3.332183837890625,2020-02-28 15:38:50.651000-06:00,2020-02-28 15:00
1582925930701.0,-6.05999755859375,1.847259521484375,3.49948787689209,2020-02-28 15:38:50.701000-06:00,2020-02-28 15:00
1582925930751.0,-4.523273468017578,-0.93695068359375,6.751567840576172,2020-02-28 15:38:50.751000-06:00,2020-02-28 15:00
1582925930801.0,-2.168670654296875,-3.4948501586914062,8.695068359375,2020-02-28 15:38:50.801000-06:00,2020-02-28 15:00
1582925930851.0,1.207244873046875,-9.5596923828125,10.39105224609375,2020-02-28 15:38:50.851000-06:00,2020-02-28 15:00
1582925930901.0,0.189361572265625,-5.518157958984375,16.51385498046875,2020-02-28 15:38:50.901000-06:00,2020-02-28 15:00
1582925930951.0,-0.6142959594726562,-5.791296005249023,6.669164657592773,2020-02-28 15:38:50.951000-06:00,2020-02-28 15:00
1582925931001.0,-0.016262054443359375,-2.97003173828125,12.20526123046875,2020-02-28 15:38:51.001000-06:00,2020-02-28 15:00
1582925931051.0,-1.7440948486328125,-2.7817916870117188,9.426536560058594,2020-02-28 15:38:51.051000-06:00,2020-02-28 15:00
1582925931101.0,1.621063232421875,-3.893829345703125,10.561721801757812,2020-02-28 15:38:51.101000-06:00,2020-02-28 15:00
1582925931151.0,-0.31158447265625,-3.464508056640625,8.204833984375,2020-02-28 15:38:51.151000-06:00,2020-02-28 15:00
1582925931201.0,0.37054443359375,-3.343933582305908,9.153884887695312,2020-02-28 15:38:51.201000-06:00,2020-02-28 15:00
1582925931251.0,0.6244125366210938,-4.498924255371094,12.32242202758789,2020-02-28 15:38:51.251000-06:00,2020-02-28 15:00
1582925931301.0,-0.6878433227539062,-2.842193603515625,12.651683807373047,2020-02-28 15:38:51.301000-06:00,2020-02-28 15:00
1582925931351.0,-1.2417984008789062,-1.5572433471679688,10.233901977539062,2020-02-28 15:38:51.351000-06:00,2020-02-28 15:00
1582925931401.0,-2.5124893188476562,-0.0334625244140625,9.32469367980957,2020-02-28 15:38:51.401000-06:00,2020-02-28 15:00
1582925931451.0,-2.3469600677490234,0.34752655029296875,8.319662094116211,2020-02-28 15:38:51.451000-06:00,2020-02-28 15:00
1582925931501.0,-2.363384246826172,0.35779762268066406,9.671340942382812,2020-02-28 15:38:51.501000-06:00,2020-02-28 15:00
1582925931551.0,-1.3173828125,0.00689697265625,9.162391662597656,2020-02-28 15:38:51.551000-06:00,2020-02-28 15:00
1582925931601.0,0.0394287109375,0.10103607177734375,9.75912094116211,2020-02-28 15:38:51.601000-06:00,2020-02-28 15:00
