Time,proximity,ambient,leanForward,qW,qX,qY,qZ,aX,aY,aZ,power,cal,DT,Hour
1582924702040.0,7.0,8785.0,6.285666584968567,0.3253173828125,0.01092529296875,-0.05401611328125,-0.94403076171875,0.00390625,0.0234375,0.0,0.0005645751953125,3.0,2020-02-28 15:18:22.040000-06:00,2020-02-28 15:00
1582924702090.0,8.0,8787.0,6.282216936349869,0.3253173828125,0.01092529296875,-0.053955078125,-0.94403076171875,0.00390625,-0.015625,0.0,0.0002593994140625,3.0,2020-02-28 15:18:22.090000-06:00,2020-02-28 15:00
1582924702140.0,8.0,8787.0,6.342962026596069,0.3253173828125,0.010986328125,-0.053955078125,-0.9439697265625,0.00390625,-0.015625,0.0,0.0002593994140625,3.0,2020-02-28 15:18:22.140000-06:00,2020-02-28 15:00
1582924702190.0,8.0,8787.0,6.282216787338257,0.3253173828125,0.01092529296875,-0.053955078125,-0.94403076171875,0.00390625,-0.015625,0.0,0.0002593994140625,3.0,2020-02-28 15:18:22.190000-06:00,2020-02-28 15:00
1582924702240.0,7.0,8784.0,6.278769329190254,0.3253173828125,0.01092529296875,-0.05389404296875,-0.94403076171875,0.00390625,0.03125,0.0,0.0009918212890625,3.0,2020-02-28 15:18:22.240000-06:00,2020-02-28 15:00
1582924702290.0,7.0,8784.0,6.275323733687401,0.3253173828125,0.01092529296875,-0.0538330078125,-0.94403076171875,0.00390625,-0.0078125,-0.03125,0.0010528564453125,3.0,2020-02-28 15:18:22.290000-06:00,2020-02-28 15:00
1582924702340.0,8.0,8781.0,6.271182626485825,0.3253173828125,0.0108642578125,-0.05377197265625,-0.94403076171875,-0.00390625,-0.0078125,0.0078125,0.0001373291015625,3.0,2020-02-28 15:18:22.340000-06:00,2020-02-28 15:00
1582924702390.0,8.0,8781.0,6.271182625582539,0.3253173828125,0.0108642578125,-0.05377197265625,-0.94403076171875,0.00390625,0.0,0.0078125,7.62939453125e-05,3.0,2020-02-28 15:18:22.390000-06:00,2020-02-28 15:00
1582924702440.0,7.0,8781.0,6.2704889215528965,0.3253173828125,0.01080322265625,-0.05377197265625,-0.94403076171875,-0.00390625,0.03125,0.0078125,0.0010528564453125,3.0,2020-02-28 15:18:22.440000-06:00,2020-02-28 15:00
1582924702490.0,8.0,8780.0,6.246166825294495,0.32537841796875,0.01080322265625,-0.0537109375,-0.94403076171875,-0.00390625,-0.0078125,0.0078125,0.0001373291015625,3.0,2020-02-28 15:18:22.490000-06:00,2020-02-28 15:00
1582924702540.0,8.0,8780.0,6.267740726470947,0.3253173828125,0.0108642578125,-0.0537109375,-0.94403076171875,-0.00390625,-0.0078125,0.0078125,0.0001373291015625,3.0,2020-02-28 15:18:22.540000-06:00,2020-02-28 15:00
1582924702590.0,9.0,8780.0,6.267740699839911,0.3253173828125,0.0108642578125,-0.0537109375,-0.94403076171875,0.00390625,0.03125,0.0,0.0009918212890625,3.0,2020-02-28 15:18:22.590000-06:00,2020-02-28 15:00
1582924702640.0,9.0,8777.0,6.247563362121582,0.32537841796875,0.01092529296875,-0.0537109375,-0.94403076171875,0.01171875,-0.015625,0.0,0.0003814697265625,3.0,2020-02-28 15:18:22.640000-06:00,2020-02-28 15:00
1582924702690.0,7.0,8777.0,6.271880149841309,0.3253173828125,0.01092529296875,-0.05377197265625,-0.94403076171875,0.01171875,-0.015625,0.0,0.0003814697265625,3.0,2020-02-28 15:18:22.690000-06:00,2020-02-28 15:00
1582924702740.0,9.0,8777.0,6.312060356140137,0.32537841796875,0.010986328125,-0.05377197265625,-0.9439697265625,0.00390625,-0.015625,0.0,0.0002593994140625,3.0,2020-02-28 15:18:22.740000-06:00,2020-02-28 15:00
1582924702790.0,9.0,8777.0,6.3120603781462625,0.32537841796875,0.010986328125,-0.05377197265625,-0.9439697265625,0.00390625,0.0234375,0.0,0.0005645751953125,3.0,2020-02-28 15:18:22.790000-06:00,2020-02-28 15:00
1582924702840.0,8.0,8777.0,6.312060378146263,0.32537841796875,0.010986328125,-0.05377197265625,-0.9439697265625,0.00390625,-0.015625,0.0,0.0002593994140625,3.0,2020-02-28 15:18:22.840000-06:00,2020-02-28 15:00
1582924702890.0,8.0,8772.0,6.3120603781462625,0.32537841796875,0.010986328125,-0.05377197265625,-0.9439697265625,0.00390625,0.0234375,0.0,0.0005645751953125,3.0,2020-02-28 15:18:22.890000-06:00,2020-02-28 15:00
1582924702940.0,8.0,8772.0,6.291325330734253,0.325439453125,0.010986328125,-0.05377197265625,-0.9439697265625,0.00390625,-0.015625,0.0,0.0002593994140625,3.0,2020-02-28 15:18:22.940000-06:00,2020-02-28 15:00
1582924702990.0,7.0,8772.0,6.308640718460083,0.32537841796875,0.010986328125,-0.0537109375,-0.9439697265625,0.00390625,-0.015625,0.0,0.0002593994140625,3.0,2020-02-28 15:18:22.990000-06:00,2020-02-28 15:00
1582924703040.0,7.0,8773.0,6.305222988128662,0.32537841796875,0.010986328125,-0.05364990234375,-0.9439697265625,0.00390625,-0.0078125,0.0,7.62939453125e-05,3.0,2020-02-28 15:18:23.040000-06:00,2020-02-28 15:00
1582924703090.0,8.0,8773.0,6.305222992615287,0.32537841796875,0.010986328125,-0.05364990234375,-0.9439697265625,0.00390625,-0.0078125,0.0,7.62939453125e-05,3.0,2020-02-28 15:18:23.090000-06:00,2020-02-28 15:00
1582924703140.0,8.0,8766.0,6.305222992615287,0.32537841796875,0.010986328125,-0.05364990234375,-0.9439697265625,0.00390625,-0.0078125,0.0,7.62939453125e-05,3.0,2020-02-28 15:18:23.140000-06:00,2020-02-28 15:00
1582924703190.0,8.0,8766.0,6.3018073588609695,0.32537841796875,0.010986328125,-0.0535888671875,-0.9439697265625,0.00390625,-0.0078125,0.0,7.62939453125e-05,3.0,2020-02-28 15:18:23.190000-06:00,2020-02-28 15:00
1582924703240.0,7.0,8766.0,6.3011092357337475,0.32537841796875,0.01092529296875,-0.0535888671875,-0.9439697265625,0.00390625,-0.0078125,0.0,7.62939453125e-05,3.0,2020-02-28 15:18:23.240000-06:00,2020-02-28 15:00
1582924703290.0,7.0,8767.0,6.301109235437625,0.32537841796875,0.01092529296875,-0.0535888671875,-0.9439697265625,0.00390625,-0.0078125,0.0,7.62939453125e-05,3.0,2020-02-28 15:18:23.290000-06:00,2020-02-28 15:00
1582924703340.0,8.0,8767.0,6.301109235437625,0.32537841796875,0.01092529296875,-0.0535888671875,-0.9439697265625,0.00390625,-0.0078125,0.0,7.62939453125e-05,3.0,2020-02-28 15:18:23.340000-06:00,2020-02-28 15:00
1582924703390.0,8.0,8767.0,6.297695279121399,0.32537841796875,0.01092529296875,-0.05352783203125,-0.9439697265625,0.00390625,-0.0078125,0.0,7.62939453125e-05,3.0,2020-02-28 15:18:23.390000-06:00,2020-02-28 15:00
1582924703440.0,7.0,8766.0,6.297695275072044,0.32537841796875,0.01092529296875,-0.05352783203125,-0.9439697265625,0.00390625,-0.0078125,0.0,7.62939453125e-05,3.0,2020-02-28 15:18:23.440000-06:00,2020-02-28 15:00
1582924703490.0,8.0,8766.0,6.297695275072044,0.32537841796875,0.01092529296875,-0.05352783203125,-0.9439697265625,0.00390625,-0.0078125,0.0,7.62939453125e-05,3.0,2020-02-28 15:18:23.490000-06:00,2020-02-28 15:00
1582924703540.0,8.0,8771.0,6.297695275072044,0.32537841796875,0.01092529296875,-0.05352783203125,-0.9439697265625,0.00390625,-0.0078125,0.0,7.62939453125e-05,3.0,2020-02-28 15:18:23.540000-06:00,2020-02-28 15:00
1582924703590.0,9.0,8771.0,6.297695275072044,0.32537841796875,0.01092529296875,-0.05352783203125,-0.9439697265625,0.00390625,0.03125,0.0,0.0009918212890625,3.0,2020-02-28 15:18:23.590000-06:00,2020-02-28 15:00
1582924703640.0,9.0,8771.0,6.294283375144005,0.32537841796875,0.01092529296875,-0.053466796875,-0.9439697265625,0.00390625,-0.0078125,0.0,7.62939453125e-05,3.0,2020-02-28 15:18:23.640000-06:00,2020-02-28 15:00
1582924703690.0,7.0,8771.0,6.273489832878113,0.325439453125,0.01092529296875,-0.053466796875,-0.9439697265625,0.00390625,-0.0078125,0.0,7.62939453125e-05,3.0,2020-02-28 15:18:23.690000-06:00,2020-02-28 15:00
1582924703740.0,7.0,8771.0,6.273489870790553,0.325439453125,0.01092529296875,-0.053466796875,-0.9439697265625,0.00390625,-0.0078125,0.0,7.62939453125e-05,3.0,2020-02-28 15:18:23.740000-06:00,2020-02-28 15:00
1582924703790.0,7.0,8771.0,6.233771800994873,0.32537841796875,0.01092529296875,-0.053466796875,-0.94403076171875,0.00390625,-0.0078125,0.0,7.62939453125e-05,3.0,2020-02-28 15:18:23.790000-06:00,2020-02-28 15:00
1582924703840.0,8.0,8773.0,6.2330698892474174,0.32537841796875,0.0108642578125,-0.053466796875,-0.94403076171875,0.00390625,-0.0078125,0.0,7.62939453125e-05,3.0,2020-02-28 15:18:23.840000-06:00,2020-02-28 15:00
1582924703890.0,8.0,8773.0,6.233069887411538,0.32537841796875,0.0108642578125,-0.053466796875,-0.94403076171875,0.00390625,0.03125,0.0,0.0009918212890625,3.0,2020-02-28 15:18:23.890000-06:00,2020-02-28 15:00
1582924703940.0,7.0,8776.0,6.229626655578613,0.32537841796875,0.0108642578125,-0.05340576171875,-0.94403076171875,0.00390625,-0.0078125,0.0,7.62939453125e-05,3.0,2020-02-28 15:18:23.940000-06:00,2020-02-28 15:00
1582924703990.0,8.0,8776.0,6.269371032714844,0.325439453125,0.0108642578125,-0.05340576171875,-0.9439697265625,0.00390625,-0.0078125,0.0,7.62939453125e-05,3.0,2020-02-28 15:18:23.990000-06:00,2020-02-28 15:00
1582924704040.0,8.0,8776.0,6.229626655578613,0.32537841796875,0.0108642578125,-0.05340576171875,-0.94403076171875,0.00390625,-0.0078125,0.0,7.62939453125e-05,3.0,2020-02-28 15:18:24.040000-06:00,2020-02-28 15:00
1582924704090.0,7.0,8774.0,6.268676996231079,0.325439453125,0.01080322265625,-0.05340576171875,-0.9439697265625,0.00390625,-0.0078125,0.0,7.62939453125e-05,3.0,2020-02-28 15:18:24.090000-06:00,2020-02-28 15:00
1582924704140.0,7.0,8774.0,6.269371010363102,0.325439453125,0.0108642578125,-0.05340576171875,-0.9439697265625,0.00390625,-0.0078125,0.0,7.62939453125e-05,3.0,2020-02-28 15:18:24.140000-06:00,2020-02-28 15:00
1582924704190.0,7.0,8774.0,6.2693710117135,0.325439453125,0.0108642578125,-0.05340576171875,-0.9439697265625,0.00390625,0.03125,0.0,0.0009918212890625,3.0,2020-02-28 15:18:24.190000-06:00,2020-02-28 15:00
1582924704240.0,7.0,8779.0,6.2693710117135,0.325439453125,0.0108642578125,-0.05340576171875,-0.9439697265625,0.00390625,-0.0078125,0.0,7.62939453125e-05,3.0,2020-02-28 15:18:24.240000-06:00,2020-02-28 15:00
1582924704290.0,7.0,8779.0,6.2727925181388855,0.325439453125,0.0108642578125,-0.053466796875,-0.9439697265625,0.00390625,-0.015625,0.0,0.0002593994140625,3.0,2020-02-28 15:18:24.290000-06:00,2020-02-28 15:00
1582924704340.0,7.0,8786.0,6.272792511544309,0.325439453125,0.0108642578125,-0.053466796875,-0.9439697265625,0.00390625,-0.015625,0.0,0.0002593994140625,3.0,2020-02-28 15:18:24.340000-06:00,2020-02-28 15:00
1582924704390.0,7.0,8786.0,6.272792511544309,0.325439453125,0.0108642578125,-0.053466796875,-0.9439697265625,0.00390625,-0.015625,0.0,0.0002593994140625,3.0,2020-02-28 15:18:24.390000-06:00,2020-02-28 15:00
1582924704440.0,7.0,8786.0,6.2686771005392075,0.325439453125,0.01080322265625,-0.05340576171875,-0.9439697265625,0.00390625,-0.0078125,0.0,7.62939453125e-05,3.0,2020-02-28 15:18:24.440000-06:00,2020-02-28 15:00
1582924704490.0,7.0,8779.0,6.2686771056428805,0.325439453125,0.01080322265625,-0.05340576171875,-0.9439697265625,0.00390625,-0.0078125,0.0,7.62939453125e-05,3.0,2020-02-28 15:18:24.490000-06:00,2020-02-28 15:00
1582924704540.0,7.0,8779.0,6.265257284045219,0.325439453125,0.01080322265625,-0.0533447265625,-0.9439697265625,0.00390625,-0.0078125,0.0,7.62939453125e-05,3.0,2020-02-28 15:18:24.540000-06:00,2020-02-28 15:00
1582924704590.0,8.0,8779.0,6.24436354637146,0.32550048828125,0.01080322265625,-0.0533447265625,-0.9439697265625,0.00390625,-0.0078125,0.0,7.62939453125e-05,3.0,2020-02-28 15:18:24.590000-06:00,2020-02-28 15:00
1582924704640.0,8.0,8783.0,6.247794806957245,0.32550048828125,0.01080322265625,-0.05340576171875,-0.9439697265625,0.00390625,0.03125,0.0,0.0009918212890625,3.0,2020-02-28 15:18:24.640000-06:00,2020-02-28 15:00
1582924704690.0,8.0,8783.0,6.2443635910749435,0.32550048828125,0.01080322265625,-0.0533447265625,-0.9439697265625,-0.00390625,-0.0078125,0.0,7.62939453125e-05,3.0,2020-02-28 15:18:24.690000-06:00,2020-02-28 15:00
1582924704740.0,7.0,8783.0,6.2436708472669125,0.32550048828125,0.0107421875,-0.0533447265625,-0.9439697265625,0.00390625,-0.0078125,0.0,7.62939453125e-05,3.0,2020-02-28 15:18:24.740000-06:00,2020-02-28 15:00
1582924704790.0,7.0,8779.0,6.243670844438642,0.32550048828125,0.0107421875,-0.0533447265625,-0.9439697265625,0.00390625,0.03125,0.0,0.0009918212890625,3.0,2020-02-28 15:18:24.790000-06:00,2020-02-28 15:00
1582924704840.0,8.0,8779.0,6.247794806957245,0.32550048828125,0.01080322265625,-0.05340576171875,-0.9439697265625,0.00390625,-0.015625,-0.0390625,0.0017852783203125,3.0,2020-02-28 15:18:24.840000-06:00,2020-02-28 15:00
1582924704890.0,8.0,8782.0,6.247794811117438,0.32550048828125,0.01080322265625,-0.05340576171875,-0.9439697265625,0.00390625,-0.015625,0.0078125,0.0003204345703125,3.0,2020-02-28 15:18:24.890000-06:00,2020-02-28 15:00
1582924704940.0,8.0,8782.0,6.251228079199791,0.32550048828125,0.01080322265625,-0.053466796875,-0.9439697265625,0.00390625,-0.015625,0.0078125,0.0003204345703125,3.0,2020-02-28 15:18:24.940000-06:00,2020-02-28 15:00
1582924704990.0,8.0,8782.0,6.251228073213477,0.32550048828125,0.01080322265625,-0.053466796875,-0.9439697265625,0.00390625,-0.015625,0.0078125,0.0003204345703125,3.0,2020-02-28 15:18:24.990000-06:00,2020-02-28 15:00
1582924705040.0,8.0,8783.0,6.251228073213477,0.32550048828125,0.01080322265625,-0.053466796875,-0.9439697265625,0.00390625,-0.015625,0.0,0.0002593994140625,3.0,2020-02-28 15:18:25.040000-06:00,2020-02-28 15:00
1582924705090.0,7.0,8783.0,6.251228073213477,0.32550048828125,0.01080322265625,-0.053466796875,-0.9439697265625,0.00390625,0.0234375,0.0,0.0005645751953125,3.0,2020-02-28 15:18:25.090000-06:00,2020-02-28 15:00
1582924705140.0,7.0,8783.0,6.251228073213477,0.32550048828125,0.01080322265625,-0.053466796875,-0.9439697265625,0.00390625,-0.015625,0.0,0.0002593994140625,3.0,2020-02-28 15:18:25.140000-06:00,2020-02-28 15:00
1582924705190.0,7.0,8779.0,6.247794821858406,0.32550048828125,0.01080322265625,-0.05340576171875,-0.9439697265625,0.00390625,0.0234375,0.0,0.0005645751953125,3.0,2020-02-28 15:18:25.190000-06:00,2020-02-28 15:00
1582924705240.0,8.0,8779.0,6.226838827133179,0.3255615234375,0.01080322265625,-0.05340576171875,-0.9439697265625,0.00390625,-0.0078125,0.0,7.62939453125e-05,3.0,2020-02-28 15:18:25.240000-06:00,2020-02-28 15:00
1582924705290.0,8.0,8778.0,6.226838829281634,0.3255615234375,0.01080322265625,-0.05340576171875,-0.9439697265625,0.00390625,-0.0078125,0.0,7.62939453125e-05,3.0,2020-02-28 15:18:25.290000-06:00,2020-02-28 15:00
1582924705340.0,8.0,8778.0,6.24779486656189,0.32550048828125,0.01080322265625,-0.05340576171875,-0.9439697265625,0.00390625,0.03125,0.0,0.0009918212890625,3.0,2020-02-28 15:18:25.340000-06:00,2020-02-28 15:00
1582924705390.0,8.0,8778.0,6.226838946342468,0.3255615234375,0.01080322265625,-0.05340576171875,-0.9439697265625,0.00390625,-0.0078125,0.0,7.62939453125e-05,3.0,2020-02-28 15:18:25.390000-06:00,2020-02-28 15:00
1582924705440.0,8.0,8785.0,6.2227010279893875,0.3255615234375,0.0107421875,-0.0533447265625,-0.9439697265625,0.00390625,-0.0078125,0.0,7.62939453125e-05,3.0,2020-02-28 15:18:25.440000-06:00,2020-02-28 15:00
1582924705490.0,8.0,8785.0,6.226144149899483,0.3255615234375,0.0107421875,-0.05340576171875,-0.9439697265625,-0.00390625,-0.0078125,0.0,7.62939453125e-05,3.0,2020-02-28 15:18:25.490000-06:00,2020-02-28 15:00
1582924705540.0,8.0,8785.0,6.225453305989504,0.3255615234375,0.01068115234375,-0.05340576171875,-0.9439697265625,-0.00390625,-0.0078125,0.0,7.62939453125e-05,3.0,2020-02-28 15:18:25.540000-06:00,2020-02-28 15:00
1582924705590.0,7.0,8774.0,6.246413946151733,0.32550048828125,0.01068115234375,-0.05340576171875,-0.9439697265625,-0.00390625,-0.0078125,0.0,7.62939453125e-05,3.0,2020-02-28 15:18:25.590000-06:00,2020-02-28 15:00
1582924705640.0,8.0,8774.0,6.245729241520166,0.32550048828125,0.0106201171875,-0.05340576171875,-0.9439697265625,-0.00390625,-0.0078125,0.0,7.62939453125e-05,3.0,2020-02-28 15:18:25.640000-06:00,2020-02-28 15:00
1582924705690.0,8.0,8772.0,6.24572924295184,0.32550048828125,0.0106201171875,-0.05340576171875,-0.9439697265625,-0.00390625,0.03125,0.0,0.0009918212890625,3.0,2020-02-28 15:18:25.690000-06:00,2020-02-28 15:00
1582924705740.0,7.0,8772.0,6.224766254425049,0.3255615234375,0.0106201171875,-0.05340576171875,-0.9439697265625,-0.00390625,-0.0078125,0.0,7.62939453125e-05,3.0,2020-02-28 15:18:25.740000-06:00,2020-02-28 15:00
1582924705790.0,7.0,8772.0,6.227529510855675,0.3255615234375,0.01055908203125,-0.053466796875,-0.9439697265625,-0.00390625,-0.0078125,0.0,7.62939453125e-05,3.0,2020-02-28 15:18:25.790000-06:00,2020-02-28 15:00
1582924705840.0,8.0,8777.0,6.224083229899406,0.3255615234375,0.01055908203125,-0.05340576171875,-0.9439697265625,-0.00390625,-0.0078125,0.0,7.62939453125e-05,3.0,2020-02-28 15:18:25.840000-06:00,2020-02-28 15:00
1582924705890.0,7.0,8777.0,6.227529510855675,0.3255615234375,0.01055908203125,-0.053466796875,-0.9439697265625,-0.00390625,-0.0078125,0.0,7.62939453125e-05,3.0,2020-02-28 15:18:25.890000-06:00,2020-02-28 15:00
1582924705940.0,7.0,8777.0,6.2275295081034425,0.3255615234375,0.01055908203125,-0.053466796875,-0.9439697265625,-0.00390625,-0.0078125,0.0,7.62939453125e-05,3.0,2020-02-28 15:18:25.940000-06:00,2020-02-28 15:00
1582924705990.0,8.0,8774.0,6.2275295081034425,0.3255615234375,0.01055908203125,-0.053466796875,-0.9439697265625,-0.00390625,-0.0078125,0.0,7.62939453125e-05,3.0,2020-02-28 15:18:25.990000-06:00,2020-02-28 15:00
1582924706040.0,8.0,8774.0,6.2275295081034425,0.3255615234375,0.01055908203125,-0.053466796875,-0.9439697265625,-0.00390625,0.03125,0.0,0.0009918212890625,3.0,2020-02-28 15:18:26.040000-06:00,2020-02-28 15:00
1582924706090.0,8.0,8782.0,6.2275295081034425,0.3255615234375,0.01055908203125,-0.053466796875,-0.9439697265625,-0.00390625,-0.0078125,0.0,7.62939453125e-05,3.0,2020-02-28 15:18:26.090000-06:00,2020-02-28 15:00
1582924706140.0,7.0,8782.0,6.2275295081034425,0.3255615234375,0.01055908203125,-0.053466796875,-0.9439697265625,-0.00390625,-0.0078125,0.0,7.62939453125e-05,3.0,2020-02-28 15:18:26.140000-06:00,2020-02-28 15:00
1582924706190.0,7.0,8782.0,6.2275295081034425,0.3255615234375,0.01055908203125,-0.053466796875,-0.9439697265625,-0.00390625,-0.0078125,-0.0390625,0.0016021728515625,3.0,2020-02-28 15:18:26.190000-06:00,2020-02-28 15:00
1582924706240.0,8.0,8782.0,6.2275295081034425,0.3255615234375,0.01055908203125,-0.053466796875,-0.9439697265625,-0.00390625,0.03125,0.0078125,0.0010528564453125,3.0,2020-02-28 15:18:26.240000-06:00,2020-02-28 15:00
1582924706290.0,8.0,8782.0,6.2275295081034425,0.3255615234375,0.01055908203125,-0.053466796875,-0.9439697265625,-0.00390625,-0.0078125,0.0078125,0.0001373291015625,3.0,2020-02-28 15:18:26.290000-06:00,2020-02-28 15:00
1582924706340.0,8.0,8782.0,6.2268506325781345,0.3255615234375,0.010498046875,-0.053466796875,-0.9439697265625,-0.00390625,-0.0078125,0.0078125,0.0001373291015625,3.0,2020-02-28 15:18:26.340000-06:00,2020-02-28 15:00
1582924706390.0,8.0,8783.0,6.226850636398273,0.3255615234375,0.010498046875,-0.053466796875,-0.9439697265625,-0.00390625,-0.0078125,0.0078125,0.0001373291015625,3.0,2020-02-28 15:18:26.390000-06:00,2020-02-28 15:00
1582924706440.0,8.0,8783.0,6.2268506363982725,0.3255615234375,0.010498046875,-0.053466796875,-0.9439697265625,-0.00390625,0.03125,0.0078125,0.0010528564453125,3.0,2020-02-28 15:18:26.440000-06:00,2020-02-28 15:00
1582924706490.0,8.0,8788.0,6.2268506363982725,0.3255615234375,0.010498046875,-0.053466796875,-0.9439697265625,-0.00390625,-0.0078125,0.0,7.62939453125e-05,3.0,2020-02-28 15:18:26.490000-06:00,2020-02-28 15:00
1582924706540.0,8.0,8788.0,6.226850636398273,0.3255615234375,0.010498046875,-0.053466796875,-0.9439697265625,-0.00390625,-0.0078125,0.0,7.62939453125e-05,3.0,2020-02-28 15:18:26.540000-06:00,2020-02-28 15:00
1582924706590.0,9.0,8788.0,6.226850636398273,0.3255615234375,0.010498046875,-0.053466796875,-0.9439697265625,-0.00390625,-0.0078125,0.0,7.62939453125e-05,3.0,2020-02-28 15:18:26.590000-06:00,2020-02-28 15:00
1582924706640.0,9.0,8787.0,6.2268506363982725,0.3255615234375,0.010498046875,-0.053466796875,-0.9439697265625,-0.00390625,0.03125,0.0,0.0009918212890625,3.0,2020-02-28 15:18:26.640000-06:00,2020-02-28 15:00
1582924706690.0,9.0,8787.0,6.226850636398273,0.3255615234375,0.010498046875,-0.053466796875,-0.9439697265625,-0.00390625,-0.0078125,0.0,7.62939453125e-05,3.0,2020-02-28 15:18:26.690000-06:00,2020-02-28 15:00
1582924706740.0,7.0,8787.0,6.226850636398273,0.3255615234375,0.010498046875,-0.053466796875,-0.9439697265625,-0.00390625,0.03125,0.0,0.0009918212890625,3.0,2020-02-28 15:18:26.740000-06:00,2020-02-28 15:00
1582924706790.0,7.0,8784.0,6.226850636398273,0.3255615234375,0.010498046875,-0.053466796875,-0.9439697265625,-0.00390625,-0.0078125,0.0,7.62939453125e-05,3.0,2020-02-28 15:18:26.790000-06:00,2020-02-28 15:00
1582924706840.0,8.0,8784.0,6.2268506363982725,0.3255615234375,0.010498046875,-0.053466796875,-0.9439697265625,-0.00390625,-0.0078125,0.0,7.62939453125e-05,3.0,2020-02-28 15:18:26.840000-06:00,2020-02-28 15:00
1582924706890.0,7.0,8784.0,6.226850636398273,0.3255615234375,0.010498046875,-0.053466796875,-0.9439697265625,-0.00390625,-0.0078125,0.0,7.62939453125e-05,3.0,2020-02-28 15:18:26.890000-06:00,2020-02-28 15:00
1582924706940.0,7.0,8784.0,6.2268506363982725,0.3255615234375,0.010498046875,-0.053466796875,-0.9439697265625,-0.00390625,0.03125,0.0,0.0009918212890625,3.0,2020-02-28 15:18:26.940000-06:00,2020-02-28 15:00
1582924706990.0,7.0,8784.0,6.2268506363982725,0.3255615234375,0.010498046875,-0.053466796875,-0.9439697265625,-0.00390625,0.03125,0.0,0.0009918212890625,3.0,2020-02-28 15:18:26.990000-06:00,2020-02-28 15:00
1582924707040.0,7.0,8772.0,6.2268506363982725,0.3255615234375,0.010498046875,-0.053466796875,-0.9439697265625,-0.00390625,-0.0078125,0.0,7.62939453125e-05,3.0,2020-02-28 15:18:27.040000-06:00,2020-02-28 15:00
1582924707090.0,7.0,8772.0,6.226850636398273,0.3255615234375,0.010498046875,-0.053466796875,-0.9439697265625,-0.00390625,-0.0078125,0.0,7.62939453125e-05,3.0,2020-02-28 15:18:27.090000-06:00,2020-02-28 15:00
1582924707140.0,7.0,8772.0,6.226850636398273,0.3255615234375,0.010498046875,-0.053466796875,-0.9439697265625,-0.00390625,-0.0078125,0.0,7.62939453125e-05,3.0,2020-02-28 15:18:27.140000-06:00,2020-02-28 15:00
