Time,rotX,rotY,rotZ,DT,Hour
1582925939747.0,-0.3547011,0.28315237,0.08850344,2020-02-28 15:38:59.747000-06:00,2020-02-28 15:00
1582925939797.0,-0.20069376,0.19070019,0.07220596,2020-02-28 15:38:59.797000-06:00,2020-02-28 15:00
1582925939848.0,-0.038557373,-0.0438086,-0.005594961999999999,2020-02-28 15:38:59.848000-06:00,2020-02-28 15:00
1582925939897.0,0.015445886,-0.033773255,-0.08846747,2020-02-28 15:38:59.897000-06:00,2020-02-28 15:00
1582925939947.0,0.036880128,-0.3212296,0.08932011599999999,2020-02-28 15:38:59.947000-06:00,2020-02-28 15:00
1582925939997.0,1.0116371,-0.6401178000000001,-0.04511921,2020-02-28 15:38:59.997000-06:00,2020-02-28 15:00
1582925940047.0,-0.08185786,-0.14432484,-0.14277562,2020-02-28 15:39:00.047000-06:00,2020-02-28 15:00
1582925940097.0,-0.40074679999999996,-0.33862647,-0.49125236,2020-02-28 15:39:00.097000-06:00,2020-02-28 15:00
1582925940147.0,0.004106773,0.13654302,0.101285346,2020-02-28 15:39:00.147000-06:00,2020-02-28 15:00
1582925940198.0,-0.07690425,-0.07052594,-0.09948281,2020-02-28 15:39:00.198000-06:00,2020-02-28 15:00
1582925940247.0,-0.7286273,0.35335609999999995,0.20836584,2020-02-28 15:39:00.247000-06:00,2020-02-28 15:00
1582925940297.0,-0.03232625,0.24361919,0.16946378,2020-02-28 15:39:00.297000-06:00,2020-02-28 15:00
1582925940348.0,-0.15312243,-0.23571548,-0.36558533,2020-02-28 15:39:00.348000-06:00,2020-02-28 15:00
1582925940397.0,-0.21896483,0.057636734,-0.05636222,2020-02-28 15:39:00.397000-06:00,2020-02-28 15:00
1582925940448.0,-0.03176336,0.019427104,0.008499,2020-02-28 15:39:00.448000-06:00,2020-02-28 15:00
1582925940497.0,-0.18037918,0.49541409999999997,0.5593411,2020-02-28 15:39:00.497000-06:00,2020-02-28 15:00
1582925940548.0,0.14872694,-0.14642553,-0.11066582,2020-02-28 15:39:00.548000-06:00,2020-02-28 15:00
1582925940597.0,0.10740361,-0.04974891,-0.02433607,2020-02-28 15:39:00.597000-06:00,2020-02-28 15:00
1582925940647.0,0.031413563,-0.33629417,-0.46069163,2020-02-28 15:39:00.647000-06:00,2020-02-28 15:00
1582925940697.0,-0.12601489,0.14157338,0.11640618,2020-02-28 15:39:00.697000-06:00,2020-02-28 15:00
1582925940748.0,-1.3521398,0.76960576,-0.011481719,2020-02-28 15:39:00.748000-06:00,2020-02-28 15:00
1582925940797.0,-1.7012106,1.0024093,-0.15697156,2020-02-28 15:39:00.797000-06:00,2020-02-28 15:00
1582925940848.0,-0.6193474,1.5870826,-0.1601996,2020-02-28 15:39:00.848000-06:00,2020-02-28 15:00
1582925940897.0,-0.62347776,3.3007652999999997,1.1310219,2020-02-28 15:39:00.897000-06:00,2020-02-28 15:00
1582925940947.0,0.44655105,0.07082726,0.06715999,2020-02-28 15:39:00.947000-06:00,2020-02-28 15:00
1582925940997.0,0.15646979,0.022484008,-0.122217245,2020-02-28 15:39:00.997000-06:00,2020-02-28 15:00
1582925941047.0,-0.73338,-0.34249085,0.2615089,2020-02-28 15:39:01.047000-06:00,2020-02-28 15:00
1582925941098.0,-0.1633906,-1.5982433999999999,-0.06851135,2020-02-28 15:39:01.098000-06:00,2020-02-28 15:00
1582925941147.0,0.5863980999999999,0.44130716,0.5158689000000001,2020-02-28 15:39:01.147000-06:00,2020-02-28 15:00
1582925941198.0,-0.038903777,-0.12119378,0.10131684,2020-02-28 15:39:01.198000-06:00,2020-02-28 15:00
1582925941247.0,-0.011209987,-0.03230731,0.04662381,2020-02-28 15:39:01.247000-06:00,2020-02-28 15:00
1582925941298.0,0.009515928,-0.033199694,0.021096413999999997,2020-02-28 15:39:01.298000-06:00,2020-02-28 15:00
1582925941347.0,0.03200519,-0.023004226000000003,0.026010052999999998,2020-02-28 15:39:01.347000-06:00,2020-02-28 15:00
1582925941398.0,0.021508006,-0.026153255,0.014874807,2020-02-28 15:39:01.398000-06:00,2020-02-28 15:00
1582925941448.0,0.030634223,-0.06913497,0.06167771,2020-02-28 15:39:01.448000-06:00,2020-02-28 15:00
