Time,accX,accY,accZ,DT,Hour
1583287202501.0,-4.030866622924805,-1.1258087158203125,2.5133705139160156,2020-03-03 20:00:02.501000-06:00,2020-03-03 20:00
1583287202551.0,-3.0818099975585938,-3.8511199951171875,1.847900390625,2020-03-03 20:00:02.551000-06:00,2020-03-03 20:00
1583287202601.0,-2.202045440673828,-8.2630615234375,0.8179931640625,2020-03-03 20:00:02.601000-06:00,2020-03-03 20:00
1583287202651.0,-1.0513839721679688,-11.690658569335938,-0.6950149536132812,2020-03-03 20:00:02.651000-06:00,2020-03-03 20:00
1583287202701.0,0.34076690673828125,-14.328018188476562,-1.6575431823730469,2020-03-03 20:00:02.701000-06:00,2020-03-03 20:00
1583287202751.0,0.9311618804931641,-15.218379974365234,-1.4006576538085938,2020-03-03 20:00:02.751000-06:00,2020-03-03 20:00
1583287202801.0,1.4363784790039062,-15.969356536865234,-1.674774169921875,2020-03-03 20:00:02.801000-06:00,2020-03-03 20:00
1583287202851.0,1.6732697486877441,-12.464019775390625,-2.129199981689453,2020-03-03 20:00:02.851000-06:00,2020-03-03 20:00
1583287202901.0,2.0330562591552734,-7.235809326171875,-2.0258216857910156,2020-03-03 20:00:02.901000-06:00,2020-03-03 20:00
1583287202951.0,2.791820526123047,-7.384666442871094,-2.071411609649658,2020-03-03 20:00:02.951000-06:00,2020-03-03 20:00
1583287203001.0,3.140535354614258,-9.837173461914062,-2.29958438873291,2020-03-03 20:00:03.001000-06:00,2020-03-03 20:00
1583287203051.0,2.9835472106933594,-9.601333618164062,-1.4353713989257812,2020-03-03 20:00:03.051000-06:00,2020-03-03 20:00
1583287203101.0,2.8321638107299805,-8.645591735839844,-0.6942901611328125,2020-03-03 20:00:03.101000-06:00,2020-03-03 20:00
1583287203151.0,2.932278633117676,-8.930908203125,-0.5610738396644592,2020-03-03 20:00:03.151000-06:00,2020-03-03 20:00
1583287203201.0,3.018601655960083,-9.161082744598389,-0.7224512100219727,2020-03-03 20:00:03.201000-06:00,2020-03-03 20:00
1583287203251.0,3.0375344157218933,-9.05935001373291,-1.0010738372802734,2020-03-03 20:00:03.251000-06:00,2020-03-03 20:00
1583287203301.0,3.028660535812378,-8.922770023345947,-0.6672859191894531,2020-03-03 20:00:03.301000-06:00,2020-03-03 20:00
1583287203351.0,3.0108234882354736,-9.101110458374023,-0.7876625061035156,2020-03-03 20:00:03.351000-06:00,2020-03-03 20:00
1583287203401.0,2.858218193054199,-9.01467227935791,-0.8556255102157593,2020-03-03 20:00:03.401000-06:00,2020-03-03 20:00
1583287203451.0,2.835521101951599,-9.104935646057129,-1.0958385467529297,2020-03-03 20:00:03.451000-06:00,2020-03-03 20:00
1583287203501.0,2.9200186729431152,-9.196165323257446,-1.1843607425689697,2020-03-03 20:00:03.501000-06:00,2020-03-03 20:00
1583287203551.0,2.9373010993003845,-9.023545265197754,-0.9629077911376953,2020-03-03 20:00:03.551000-06:00,2020-03-03 20:00
1583287203601.0,2.96333909034729,-9.039608478546143,-0.9511380195617676,2020-03-03 20:00:03.601000-06:00,2020-03-03 20:00
1583287203651.0,2.9821990728378296,-9.047075510025024,-0.9546752572059631,2020-03-03 20:00:03.651000-06:00,2020-03-03 20:00
1583287203701.0,2.985354539938271,-9.058049440383911,-0.9770629405975342,2020-03-03 20:00:03.701000-06:00,2020-03-03 20:00
1583287203751.0,2.999621272087097,-9.04837691783905,-0.8910717964172363,2020-03-03 20:00:03.751000-06:00,2020-03-03 20:00
1583287203801.0,3.0039686639793217,-9.020589590072632,-0.8116183280944824,2020-03-03 20:00:03.801000-06:00,2020-03-03 20:00
1583287203851.0,3.0157310366630554,-9.041666269302368,-0.894294261932373,2020-03-03 20:00:03.851000-06:00,2020-03-03 20:00
1583287203901.0,3.004093647003174,-9.019545555114746,-0.8614711761474609,2020-03-03 20:00:03.901000-06:00,2020-03-03 20:00
1583287203951.0,2.997895173728466,-9.038724422454834,-0.8416150882840157,2020-03-03 20:00:03.951000-06:00,2020-03-03 20:00
1583287204001.0,3.0141760110855103,-9.05969113111496,-0.769345760345459,2020-03-03 20:00:04.001000-06:00,2020-03-03 20:00
1583287204051.0,3.056861400604248,-9.019892692565918,-0.7848732471466064,2020-03-03 20:00:04.051000-06:00,2020-03-03 20:00
1583287204101.0,3.0319409370422363,-9.034242391586304,-0.8113069534301758,2020-03-03 20:00:04.101000-06:00,2020-03-03 20:00
1583287204151.0,3.017907500267029,-9.061312794685364,-0.8305176496505737,2020-03-03 20:00:04.151000-06:00,2020-03-03 20:00
1583287204201.0,3.0086352229118347,-9.011350154876709,-0.777313232421875,2020-03-03 20:00:04.201000-06:00,2020-03-03 20:00
1583287204251.0,3.003088414669037,-9.04893684387207,-0.844792366027832,2020-03-03 20:00:04.251000-06:00,2020-03-03 20:00
1583287204301.0,2.9891234636306763,-9.06111192703247,-0.7610187530517578,2020-03-03 20:00:04.301000-06:00,2020-03-03 20:00
1583287204351.0,3.007960081100464,-9.012881755828857,-0.7595691680908203,2020-03-03 20:00:04.351000-06:00,2020-03-03 20:00
1583287204401.0,2.972747802734375,-9.073141098022461,-0.8665070533752441,2020-03-03 20:00:04.401000-06:00,2020-03-03 20:00
1583287204451.0,2.9532142281532288,-9.007978439331055,-0.7323007583618164,2020-03-03 20:00:04.451000-06:00,2020-03-03 20:00
1583287204501.0,2.9397146701812744,-9.200613021850586,-0.7978544235229492,2020-03-03 20:00:04.501000-06:00,2020-03-03 20:00
1583287204551.0,2.8283615112304688,-9.024604797363281,-0.5103321075439453,2020-03-03 20:00:04.551000-06:00,2020-03-03 20:00
1583287204601.0,2.8150371313095093,-9.134143829345703,-0.6219854354858398,2020-03-03 20:00:04.601000-06:00,2020-03-03 20:00
1583287204651.0,2.768531560897827,-9.233008861541748,-0.9700241088867188,2020-03-03 20:00:04.651000-06:00,2020-03-03 20:00
1583287204701.0,2.7596531808376312,-9.087421417236328,-0.8583345413208008,2020-03-03 20:00:04.701000-06:00,2020-03-03 20:00
1583287204751.0,2.8390207290649414,-9.15849494934082,-0.6980104446411133,2020-03-03 20:00:04.751000-06:00,2020-03-03 20:00
1583287204801.0,2.8316338062286377,-9.077349662780762,-0.7632155418395996,2020-03-03 20:00:04.801000-06:00,2020-03-03 20:00
1583287204851.0,2.8546338081359863,-9.14570665359497,-0.8019654750823975,2020-03-03 20:00:04.851000-06:00,2020-03-03 20:00
1583287204901.0,2.9348087310791016,-9.13637924194336,-0.6305322647094727,2020-03-03 20:00:04.901000-06:00,2020-03-03 20:00
1583287204951.0,3.0039103031158447,-8.979592323303223,-0.4566688537597656,2020-03-03 20:00:04.951000-06:00,2020-03-03 20:00
1583287205001.0,3.0130408704280853,-9.070788383483887,-0.36032629013061523,2020-03-03 20:00:05.001000-06:00,2020-03-03 20:00
1583287205051.0,2.9504623413085938,-8.995664596557617,-0.4382963180541992,2020-03-03 20:00:05.051000-06:00,2020-03-03 20:00
1583287205101.0,2.9507511854171753,-9.134925842285156,-0.6558237075805664,2020-03-03 20:00:05.101000-06:00,2020-03-03 20:00
1583287205151.0,2.9696526527404785,-9.069234848022461,-0.5537376403808594,2020-03-03 20:00:05.151000-06:00,2020-03-03 20:00
1583287205201.0,2.97734397649765,-9.059475421905518,-0.5514228343963623,2020-03-03 20:00:05.201000-06:00,2020-03-03 20:00
1583287205251.0,2.9783581140218303,-9.153441905975342,-0.4723339080810547,2020-03-03 20:00:05.251000-06:00,2020-03-03 20:00
1583287205301.0,2.9746116399765015,-9.04242992401123,-0.6042728424072266,2020-03-03 20:00:05.301000-06:00,2020-03-03 20:00
1583287205351.0,2.9658843874931335,-9.024174094200134,-0.5511283874511719,2020-03-03 20:00:05.351000-06:00,2020-03-03 20:00
1583287205401.0,2.949642777442932,-9.035433769226074,-0.5736033916473389,2020-03-03 20:00:05.401000-06:00,2020-03-03 20:00
1583287205451.0,2.9357378482818604,-9.19117546081543,-0.7419195175170898,2020-03-03 20:00:05.451000-06:00,2020-03-03 20:00
1583287205501.0,2.8787789344787598,-9.08387279510498,-0.7024784088134766,2020-03-03 20:00:05.501000-06:00,2020-03-03 20:00
1583287205551.0,2.8998210430145264,-9.072587013244629,-0.5520877838134766,2020-03-03 20:00:05.551000-06:00,2020-03-03 20:00
1583287205601.0,2.8857197761535645,-9.051918506622314,-0.6031703948974609,2020-03-03 20:00:05.601000-06:00,2020-03-03 20:00
1583287205651.0,2.8442864418029785,-9.02441143989563,-0.8340110778808594,2020-03-03 20:00:05.651000-06:00,2020-03-03 20:00
1583287205701.0,2.853811264038086,-9.154743194580078,-0.9843621253967285,2020-03-03 20:00:05.701000-06:00,2020-03-03 20:00
1583287205751.0,2.7996978759765625,-9.133899688720703,-1.1417713165283203,2020-03-03 20:00:05.751000-06:00,2020-03-03 20:00
1583287205801.0,2.821099042892456,-9.040453433990479,-1.2826719284057617,2020-03-03 20:00:05.801000-06:00,2020-03-03 20:00
1583287205851.0,2.8612983226776123,-9.071132898330688,-1.3064374327659607,2020-03-03 20:00:05.851000-06:00,2020-03-03 20:00
1583287205901.0,2.846771001815796,-9.039786577224731,-1.1046810150146484,2020-03-03 20:00:05.901000-06:00,2020-03-03 20:00
1583287205951.0,2.8791189193725586,-9.089889526367188,-1.1339411735534668,2020-03-03 20:00:05.951000-06:00,2020-03-03 20:00
1583287206001.0,2.926703929901123,-9.091705918312073,-1.273615837097168,2020-03-03 20:00:06.001000-06:00,2020-03-03 20:00
1583287206051.0,2.9355375915765762,-9.002575874328613,-1.3005027770996094,2020-03-03 20:00:06.051000-06:00,2020-03-03 20:00
1583287206101.0,2.9945316314697266,-9.083771705627441,-1.2539701461791992,2020-03-03 20:00:06.101000-06:00,2020-03-03 20:00
1583287206151.0,3.0043399930000305,-8.966141700744629,-0.9993572235107422,2020-03-03 20:00:06.151000-06:00,2020-03-03 20:00
1583287206201.0,2.9894100427627563,-8.963995456695557,-0.7691774368286133,2020-03-03 20:00:06.201000-06:00,2020-03-03 20:00
1583287206251.0,3.042295455932617,-9.025346279144287,-0.9596576690673828,2020-03-03 20:00:06.251000-06:00,2020-03-03 20:00
1583287206301.0,3.1051783561706543,-8.993438482284546,-1.0475273132324219,2020-03-03 20:00:06.301000-06:00,2020-03-03 20:00
1583287206351.0,3.0983868837356567,-8.992050886154175,-0.9715514183044434,2020-03-03 20:00:06.351000-06:00,2020-03-03 20:00
1583287206401.0,3.086228162050247,-9.006329119205475,-0.971400260925293,2020-03-03 20:00:06.401000-06:00,2020-03-03 20:00
1583287206451.0,3.0884864926338196,-9.005326509475708,-0.9506716728210449,2020-03-03 20:00:06.451000-06:00,2020-03-03 20:00
1583287206501.0,3.0638386011123657,-9.001283958554268,-0.946852058172226,2020-03-03 20:00:06.501000-06:00,2020-03-03 20:00
1583287206551.0,3.0526577532291412,-9.003853440284729,-0.9348351955413818,2020-03-03 20:00:06.551000-06:00,2020-03-03 20:00
1583287206601.0,3.1357269287109375,-9.021732568740845,-0.9278207123279572,2020-03-03 20:00:06.601000-06:00,2020-03-03 20:00
1583287206651.0,3.1589570343494415,-8.946342468261719,-0.8378348350524902,2020-03-03 20:00:06.651000-06:00,2020-03-03 20:00
1583287206701.0,3.147664248943329,-8.990973472595215,-0.8516416549682617,2020-03-03 20:00:06.701000-06:00,2020-03-03 20:00
1583287206751.0,3.1454316154122353,-9.014925599098206,-0.9825258255004883,2020-03-03 20:00:06.751000-06:00,2020-03-03 20:00
1583287206801.0,3.1526634097099304,-8.979828834533691,-0.9598913192749023,2020-03-03 20:00:06.801000-06:00,2020-03-03 20:00
1583287206851.0,3.1843395233154297,-8.994580030441284,-0.89925217628479,2020-03-03 20:00:06.851000-06:00,2020-03-03 20:00
1583287206901.0,3.1177616119384766,-9.0002943277359,-0.8749731779098511,2020-03-03 20:00:06.901000-06:00,2020-03-03 20:00
1583287206951.0,3.0890338718891144,-8.979528427124023,-0.9949579238891602,2020-03-03 20:00:06.951000-06:00,2020-03-03 20:00
1583287207001.0,3.1545004844665527,-9.022003173828125,-1.156991958618164,2020-03-03 20:00:07.001000-06:00,2020-03-03 20:00
1583287207051.0,3.1594741344451904,-8.949073314666748,-1.0633668899536133,2020-03-03 20:00:07.051000-06:00,2020-03-03 20:00
1583287207101.0,3.16642826795578,-8.936983942985535,-1.0066953897476196,2020-03-03 20:00:07.101000-06:00,2020-03-03 20:00
1583287207151.0,3.1809410452842712,-8.91847848892212,-1.1354961395263672,2020-03-03 20:00:07.151000-06:00,2020-03-03 20:00
1583287207201.0,3.1920759677886963,-8.982475757598877,-1.4283714294433594,2020-03-03 20:00:07.201000-06:00,2020-03-03 20:00
1583287207251.0,3.2225165367126465,-8.98743212223053,-1.5075249373912811,2020-03-03 20:00:07.251000-06:00,2020-03-03 20:00
1583287207301.0,3.1797399520874023,-8.9198637008667,-1.4353208541870117,2020-03-03 20:00:07.301000-06:00,2020-03-03 20:00
1583287207351.0,3.1131739616394043,-8.951848030090332,-1.5954170227050781,2020-03-03 20:00:07.351000-06:00,2020-03-03 20:00
1583287207401.0,3.1316473484039307,-8.965651705861092,-1.5258569717407227,2020-03-03 20:00:07.401000-06:00,2020-03-03 20:00
1583287207451.0,3.1821327209472656,-9.010799884796143,-1.4138617515563965,2020-03-03 20:00:07.451000-06:00,2020-03-03 20:00
1583287207501.0,3.1213021278381348,-8.966272354125977,-1.3502483367919922,2020-03-03 20:00:07.501000-06:00,2020-03-03 20:00
1583287207551.0,3.0369582176208496,-8.996171236038208,-1.3051261901855469,2020-03-03 20:00:07.551000-06:00,2020-03-03 20:00
1583287207601.0,3.091818332672119,-8.902486801147461,-1.1529874801635742,2020-03-03 20:00:07.601000-06:00,2020-03-03 20:00
1583287207651.0,3.1974387168884277,-8.944807529449463,-1.2288732528686523,2020-03-03 20:00:07.651000-06:00,2020-03-03 20:00
1583287207701.0,3.208132803440094,-8.844742774963379,-0.9961223602294922,2020-03-03 20:00:07.701000-06:00,2020-03-03 20:00
1583287207751.0,3.1757073402404785,-8.919294357299805,-1.011244773864746,2020-03-03 20:00:07.751000-06:00,2020-03-03 20:00
1583287207801.0,3.16748,-9.001226425170898,-1.2069272994995117,2020-03-03 20:00:07.801000-06:00,2020-03-03 20:00
1583287207851.0,3.097137451171875,-8.99354088306427,-1.1528491973876953,2020-03-03 20:00:07.851000-06:00,2020-03-03 20:00
1583287207901.0,2.925826072692871,-9.096027374267578,-1.0718472003936768,2020-03-03 20:00:07.901000-06:00,2020-03-03 20:00
1583287207951.0,2.819505214691162,-9.062525749206543,-1.194662094116211,2020-03-03 20:00:07.951000-06:00,2020-03-03 20:00
1583287208001.0,2.911346435546875,-9.00146746635437,-1.152726173400879,2020-03-03 20:00:08.001000-06:00,2020-03-03 20:00
1583287208051.0,2.9016358852386475,-9.070424556732178,-1.039492130279541,2020-03-03 20:00:08.051000-06:00,2020-03-03 20:00
1583287208101.0,2.7760581970214844,-9.094686195254326,-1.2557907104492188,2020-03-03 20:00:08.101000-06:00,2020-03-03 20:00
1583287208151.0,2.880308151245117,-9.003557682037354,-0.728546142578125,2020-03-03 20:00:08.151000-06:00,2020-03-03 20:00
1583287208201.0,2.9422730207443237,-9.17561149597168,-0.9752349853515625,2020-03-03 20:00:08.201000-06:00,2020-03-03 20:00
1583287208251.0,2.838228225708008,-9.037418365478516,-0.6240921020507812,2020-03-03 20:00:08.251000-06:00,2020-03-03 20:00
1583287208301.0,2.875546932220459,-8.96018397808075,-0.35356807708740234,2020-03-03 20:00:08.301000-06:00,2020-03-03 20:00
1583287208351.0,2.868677854537964,-9.028518676757812,-0.846832275390625,2020-03-03 20:00:08.351000-06:00,2020-03-03 20:00
1583287208401.0,2.737957000732422,-9.072788953781128,-0.7693195343017578,2020-03-03 20:00:08.401000-06:00,2020-03-03 20:00
1583287208451.0,2.6383705139160156,-9.12503695487976,-0.9058437347412109,2020-03-03 20:00:08.451000-06:00,2020-03-03 20:00
1583287208501.0,2.566577911376953,-9.128385841846466,-1.7177886962890625,2020-03-03 20:00:08.501000-06:00,2020-03-03 20:00
1583287208551.0,2.620664596557617,-9.044802188873291,-1.7895870208740234,2020-03-03 20:00:08.551000-06:00,2020-03-03 20:00
1583287208601.0,2.58492374420166,-8.97554326057434,-1.7806413173675537,2020-03-03 20:00:08.601000-06:00,2020-03-03 20:00
1583287208651.0,2.5690919924527407,-8.98902678489685,-1.823491096496582,2020-03-03 20:00:08.651000-06:00,2020-03-03 20:00
1583287208701.0,2.553997755050659,-9.008072078227997,-2.139446258544922,2020-03-03 20:00:08.701000-06:00,2020-03-03 20:00
1583287208751.0,2.5879812240600586,-8.97200059890747,-2.108426094055176,2020-03-03 20:00:08.751000-06:00,2020-03-03 20:00
1583287208801.0,2.5735085010528564,-8.875701904296875,-2.017897605895996,2020-03-03 20:00:08.801000-06:00,2020-03-03 20:00
1583287208851.0,2.5676723271608353,-8.907450675964355,-2.2655487060546875,2020-03-03 20:00:08.851000-06:00,2020-03-03 20:00
1583287208901.0,2.605135202407837,-8.819646835327148,-2.171750068664551,2020-03-03 20:00:08.901000-06:00,2020-03-03 20:00
1583287208951.0,2.5579638481140137,-8.783771306276321,-2.1296355724334717,2020-03-03 20:00:08.951000-06:00,2020-03-03 20:00
1583287209001.0,2.5358436703681946,-8.88022518157959,-2.4636917114257812,2020-03-03 20:00:09.001000-06:00,2020-03-03 20:00
1583287209051.0,2.542782783508301,-8.802591323852539,-2.4347829818725586,2020-03-03 20:00:09.051000-06:00,2020-03-03 20:00
1583287209101.0,2.5171914100646973,-8.800989151000977,-2.492170810699463,2020-03-03 20:00:09.101000-06:00,2020-03-03 20:00
1583287209151.0,2.54701566696167,-8.856656789779663,-2.667856216430664,2020-03-03 20:00:09.151000-06:00,2020-03-03 20:00
1583287209201.0,2.486649990081787,-8.628498077392578,-2.9735279083251953,2020-03-03 20:00:09.201000-06:00,2020-03-03 20:00
1583287209251.0,2.4987292289733887,-8.741618156433105,-3.312807083129883,2020-03-03 20:00:09.251000-06:00,2020-03-03 20:00
1583287209301.0,2.467592239379883,-8.666487693786621,-3.457019329071045,2020-03-03 20:00:09.301000-06:00,2020-03-03 20:00
1583287209351.0,2.491903066635132,-8.564927101135254,-3.2858657836914062,2020-03-03 20:00:09.351000-06:00,2020-03-03 20:00
1583287209401.0,2.5259050130844116,-8.648125171661377,-3.2981605529785156,2020-03-03 20:00:09.401000-06:00,2020-03-03 20:00
1583287209451.0,2.4920504093170166,-8.585216045379639,-3.6205787658691406,2020-03-03 20:00:09.451000-06:00,2020-03-03 20:00
1583287209501.0,2.5043699741363525,-8.539934039115906,-3.4464664459228516,2020-03-03 20:00:09.501000-06:00,2020-03-03 20:00
1583287209551.0,2.5959839820861816,-8.469923973083496,-3.2970428466796875,2020-03-03 20:00:09.551000-06:00,2020-03-03 20:00
1583287209601.0,2.620339259505272,-8.525864601135254,-3.322810411453247,2020-03-03 20:00:09.601000-06:00,2020-03-03 20:00
1583287209651.0,2.619062900543213,-8.627004623413086,-3.2770657539367676,2020-03-03 20:00:09.651000-06:00,2020-03-03 20:00
1583287209701.0,2.478635787963867,-8.628715515136719,-3.007291793823242,2020-03-03 20:00:09.701000-06:00,2020-03-03 20:00
1583287209751.0,2.3863296508789062,-8.54642105102539,-2.938290774822235,2020-03-03 20:00:09.751000-06:00,2020-03-03 20:00
1583287209801.0,2.354094982147217,-8.694225311279297,-3.3391952514648438,2020-03-03 20:00:09.801000-06:00,2020-03-03 20:00
1583287209851.0,2.3359798789024353,-8.640923500061035,-3.1621017456054688,2020-03-03 20:00:09.851000-06:00,2020-03-03 20:00
1583287209901.0,2.26212215423584,-8.38686752319336,-3.157726764678955,2020-03-03 20:00:09.901000-06:00,2020-03-03 20:00
1583287209951.0,2.244130313396454,-8.36384129524231,-4.542198181152344,2020-03-03 20:00:09.951000-06:00,2020-03-03 20:00
1583287210001.0,2.322824001312256,-8.182333946228027,-4.736141204833984,2020-03-03 20:00:10.001000-06:00,2020-03-03 20:00
1583287210051.0,2.4406023025512695,-8.163976192474365,-4.268819808959961,2020-03-03 20:00:10.051000-06:00,2020-03-03 20:00
1583287210101.0,2.455114722251892,-8.198134183883667,-4.164782404899597,2020-03-03 20:00:10.101000-06:00,2020-03-03 20:00
1583287210151.0,2.4116671085357666,-8.179868459701538,-4.262385845184326,2020-03-03 20:00:10.151000-06:00,2020-03-03 20:00
1583287210201.0,2.42146897315979,-8.216613531112671,-4.193234443664551,2020-03-03 20:00:10.201000-06:00,2020-03-03 20:00
1583287210251.0,2.4727656841278076,-8.237818241119385,-4.025511741638184,2020-03-03 20:00:10.251000-06:00,2020-03-03 20:00
1583287210301.0,2.4681856632232666,-8.248903632164001,-4.123045921325684,2020-03-03 20:00:10.301000-06:00,2020-03-03 20:00
1583287210351.0,2.459629327058792,-8.249003648757935,-4.093061447143555,2020-03-03 20:00:10.351000-06:00,2020-03-03 20:00
1583287210401.0,2.4540732204914093,-8.304790019989014,-4.037853717803955,2020-03-03 20:00:10.401000-06:00,2020-03-03 20:00
1583287210451.0,2.4720362424850464,-8.278887510299683,-3.9833409786224365,2020-03-03 20:00:10.451000-06:00,2020-03-03 20:00
