Time,proximity,ambient,leanForward,qW,qX,qY,qZ,aX,aY,aZ,power,cal,DT,Hour
1583279282480.0,0.0,0.0,102.04502839441605,0.2371826171875,0.302490234375,0.71612548828125,-0.58258056640625,0.77734375,1.796875,-0.37109375,3.970733642578125,3.0,2020-03-03 17:48:02.480000-06:00,2020-03-03 17:00
1583279282530.0,0.0,0.0,99.55104305928256,0.3837890625,0.17840576171875,0.74237060546875,-0.51934814453125,1.1796875,1.1796875,-0.71484375,3.2943267822265625,3.0,2020-03-03 17:48:02.530000-06:00,2020-03-03 17:00
1583279282590.0,0.0,0.0,96.30685823938921,0.4429931640625,0.18109130859375,0.72259521484375,-0.49884033203125,0.76171875,1.875,0.3828125,4.2423858642578125,3.0,2020-03-03 17:48:02.590000-06:00,2020-03-03 17:00
1583279282630.0,0.0,0.0,89.63152390877869,0.521728515625,0.199462890625,0.676025390625,-0.48065185546875,1.5,1.28125,-0.9375,4.7705078125,3.0,2020-03-03 17:48:02.630000-06:00,2020-03-03 17:00
1583279282680.0,0.0,0.0,83.99821129743279,0.59576416015625,0.2459716796875,0.62225341796875,-0.4442138671875,1.28125,1.60546875,0.61328125,4.595245361328125,3.0,2020-03-03 17:48:02.680000-06:00,2020-03-03 17:00
1583279282730.0,0.0,0.0,81.92243420970486,0.6446533203125,0.30987548828125,0.57769775390625,-0.393310546875,0.7265625,0.87890625,1.6796875,4.1217193603515625,3.0,2020-03-03 17:48:02.730000-06:00,2020-03-03 17:00
1583279282790.0,0.0,0.0,79.97564309517402,0.68426513671875,0.3564453125,0.53472900390625,-0.3447265625,1.86328125,1.3671875,0.76953125,5.933197021484375,3.0,2020-03-03 17:48:02.790000-06:00,2020-03-03 17:00
1583279282830.0,0.0,0.0,76.97036010695987,0.71832275390625,0.3831787109375,0.4903564453125,-0.31103515625,2.8203125,3.20703125,-0.81640625,18.905731201171875,3.0,2020-03-03 17:48:02.830000-06:00,2020-03-03 17:00
1583279282880.0,0.0,0.0,75.30677293162401,0.74078369140625,0.40716552734375,0.45538330078125,-0.27935791015625,3.1875,2.7890625,0.25,18.00152587890625,3.0,2020-03-03 17:48:02.880000-06:00,2020-03-03 17:00
1583279282930.0,0.0,0.0,74.04172242200673,0.7587890625,0.42413330078125,0.4273681640625,-0.2484130859375,3.1875,2.84375,0.2578125,18.31353759765625,3.0,2020-03-03 17:48:02.930000-06:00,2020-03-03 17:00
1583279282980.0,0.0,0.0,73.92426899358209,0.7652587890625,0.43804931640625,0.411865234375,-0.22979736328125,3.01953125,3.02734375,0.28125,18.361480712890625,3.0,2020-03-03 17:48:02.980000-06:00,2020-03-03 17:00
1583279283030.0,0.0,0.0,74.46531104548644,0.765869140625,0.45220947265625,0.4019775390625,-0.21759033203125,3.51171875,4.55859375,1.14453125,34.422897338867195,3.0,2020-03-03 17:48:03.030000-06:00,2020-03-03 17:00
1583279283080.0,0.0,0.0,75.88931027623792,0.7613525390625,0.47540283203125,0.3900146484375,-0.20556640625,3.5234375,3.61328125,0.640625,25.88081359863281,3.0,2020-03-03 17:48:03.080000-06:00,2020-03-03 17:00
1583279283130.0,0.0,0.0,79.52131210766845,0.74835205078125,0.52093505859375,0.37103271484375,-0.17572021484375,2.9453125,3.22265625,1.41015625,21.04891967773437,3.0,2020-03-03 17:48:03.130000-06:00,2020-03-03 17:00
1583279283180.0,0.0,0.0,84.43820608746506,0.7296142578125,0.58538818359375,0.3299560546875,-0.12701416015625,3.87109375,2.41796875,0.0859375,20.839324951171875,3.0,2020-03-03 17:48:03.180000-06:00,2020-03-03 17:00
1583279283230.0,0.0,0.0,89.4666663682583,0.7098388671875,0.605712890625,0.3583984375,0.02783203125,2.50390625,1.55859375,0.5546875,9.006439208984375,3.0,2020-03-03 17:48:03.230000-06:00,2020-03-03 17:00
1583279283280.0,0.0,0.0,89.0720171852627,0.7110595703125,0.59039306640625,0.37860107421875,0.0499267578125,4.3125,2.4609375,-1.01171875,25.67744445800781,3.0,2020-03-03 17:48:03.280000-06:00,2020-03-03 17:00
1583279283330.0,0.0,0.0,88.27058580070579,0.7176513671875,0.56097412109375,0.41253662109375,0.005859375,6.42578125,3.671875,-1.375,56.66395568847656,3.0,2020-03-03 17:48:03.330000-06:00,2020-03-03 17:00
1583279283380.0,0.0,0.0,88.100474410246,0.71868896484375,0.5526123046875,0.42193603515625,-0.006591796875,5.3671875,3.25390625,-0.71484375,39.905609130859375,3.0,2020-03-03 17:48:03.380000-06:00,2020-03-03 17:00
1583279283430.0,0.0,0.0,88.1983655900688,0.7181396484375,0.55474853515625,0.420166015625,-0.0003662109375,2.8203125,1.82421875,-0.39453125,11.437591552734375,3.0,2020-03-03 17:48:03.430000-06:00,2020-03-03 17:00
1583279283480.0,0.0,0.0,88.30817264805134,0.71746826171875,0.55230712890625,0.42449951171875,-0.00244140625,3.66796875,2.87890625,-0.34765625,21.862960815429688,3.0,2020-03-03 17:48:03.480000-06:00,2020-03-03 17:00
1583279283530.0,0.0,0.0,88.81847368146722,0.71429443359375,0.54931640625,0.43353271484375,-0.0101318359375,3.75390625,2.92578125,-0.25,22.714508056640625,3.0,2020-03-03 17:48:03.530000-06:00,2020-03-03 17:00
1583279283580.0,0.0,0.0,89.45514525012881,0.71014404296875,0.54486083984375,0.44537353515625,-0.0208740234375,3.33984375,3.26171875,0.12890625,21.809982299804688,3.0,2020-03-03 17:48:03.580000-06:00,2020-03-03 17:00
1583279283630.0,0.0,0.0,89.52479182425091,0.70977783203125,0.5477294921875,0.44256591796875,-0.01953125,3.71875,2.453125,-0.46875,20.066650390625,3.0,2020-03-03 17:48:03.630000-06:00,2020-03-03 17:00
1583279283680.0,0.0,0.0,89.57398180811536,0.70953369140625,0.5496826171875,0.44061279296875,-0.0169677734375,3.140625,2.59765625,-0.30859375,16.706573486328125,3.0,2020-03-03 17:48:03.680000-06:00,2020-03-03 17:00
1583279283730.0,0.0,0.0,89.4758789781657,0.710205078125,0.55126953125,0.4376220703125,-0.012939453125,3.0625,2.2890625,-0.40625,14.78375244140625,3.0,2020-03-03 17:48:03.730000-06:00,2020-03-03 17:00
1583279283780.0,0.0,0.0,89.25813428267907,0.71160888671875,0.5513916015625,0.435302734375,-0.009033203125,3.3515625,2.46484375,-0.4609375,17.520889282226562,3.0,2020-03-03 17:48:03.780000-06:00,2020-03-03 17:00
1583279283830.0,0.0,0.0,89.1612821537662,0.71221923828125,0.5517578125,0.433837890625,-0.00579833984375,2.8203125,2.1953125,-0.33203125,12.883804321289062,3.0,2020-03-03 17:48:03.830000-06:00,2020-03-03 17:00
1583279283880.0,0.0,0.0,89.20454918599032,0.71197509765625,0.55230712890625,0.43359375,-0.00457763671875,2.97265625,2.69140625,-0.26953125,16.152999877929688,3.0,2020-03-03 17:48:03.880000-06:00,2020-03-03 17:00
1583279283930.0,0.0,0.0,89.21791307714153,0.7119140625,0.5528564453125,0.43304443359375,-0.00238037109375,2.89453125,2.40625,-0.33984375,14.283843994140625,3.0,2020-03-03 17:48:03.930000-06:00,2020-03-03 17:00
1583279283980.0,0.0,0.0,89.25555823090225,0.711669921875,0.553466796875,0.4326171875,-0.00128173828125,2.69140625,2.11328125,-0.29296875,11.795455932617188,3.0,2020-03-03 17:48:03.980000-06:00,2020-03-03 17:00
1583279284030.0,0.0,0.0,89.30931368939878,0.71136474609375,0.55401611328125,0.4324951171875,-0.000732421875,2.875,2.44140625,-0.16796875,14.254302978515625,3.0,2020-03-03 17:48:04.030000-06:00,2020-03-03 17:00
1583279284080.0,0.0,0.0,89.29481148148584,0.71142578125,0.5550537109375,0.43096923828125,0.0001220703125,2.63671875,2.07421875,-0.27734375,11.331588745117188,3.0,2020-03-03 17:48:04.080000-06:00,2020-03-03 17:00
1583279284130.0,0.0,0.0,89.30497513484549,0.71136474609375,0.555419921875,0.43060302734375,0.00079345703125,2.55078125,2.1640625,-0.19140625,11.226287841796877,3.0,2020-03-03 17:48:04.130000-06:00,2020-03-03 17:00
1583279284180.0,0.0,0.0,89.90219847378044,0.7032470703125,0.6136474609375,0.35015869140625,0.07952880859375,2.51171875,2.03125,-0.26171875,10.503204345703123,3.0,2020-03-03 17:48:04.180000-06:00,2020-03-03 17:00
1583279284230.0,0.0,0.0,90.26952687544676,0.69696044921875,0.6317138671875,0.3214111328125,0.109130859375,-0.08203125,-0.046875,-0.01953125,0.009307861328125,3.0,2020-03-03 17:48:04.230000-06:00,2020-03-03 17:00
1583279284280.0,0.0,0.0,90.46324939411964,0.693359375,0.63946533203125,0.30841064453125,0.123291015625,-0.08203125,-0.046875,0.01953125,0.009307861328125,3.0,2020-03-03 17:48:04.280000-06:00,2020-03-03 17:00
1583279284330.0,0.0,0.0,90.59522007086414,0.69110107421875,0.64410400390625,0.30059814453125,0.1312255859375,0.078125,-0.0859375,-0.04296875,0.0153350830078125,3.0,2020-03-03 17:48:04.330000-06:00,2020-03-03 17:00
1583279284380.0,0.0,0.0,90.68850838972895,0.6893310546875,0.64727783203125,0.2950439453125,0.13720703125,0.0390625,0.0390625,-0.03515625,0.0042877197265625,3.0,2020-03-03 17:48:04.380000-06:00,2020-03-03 17:00
1583279284430.0,0.0,0.0,90.75651068145291,0.68792724609375,0.64990234375,0.29022216796875,0.1419677734375,-0.03515625,-0.046875,0.00390625,0.003448486328125,3.0,2020-03-03 17:48:04.430000-06:00,2020-03-03 17:00
1583279284480.0,0.0,0.0,90.76867120284014,0.68701171875,0.6517333984375,0.28631591796875,0.14605712890625,0.1484375,-0.0390625,-0.1015625,0.03387451171875,3.0,2020-03-03 17:48:04.480000-06:00,2020-03-03 17:00
1583279284530.0,0.0,0.0,90.8264749336071,0.6859130859375,0.6534423828125,0.28326416015625,0.1494140625,-0.09765625,0.0078125,0.05078125,0.012176513671875,3.0,2020-03-03 17:48:04.530000-06:00,2020-03-03 17:00
1583279284580.0,0.0,0.0,90.88283923169027,0.68487548828125,0.6551513671875,0.2801513671875,0.1524658203125,0.0234375,0.046875,0.01171875,0.0028839111328125,3.0,2020-03-03 17:48:04.580000-06:00,2020-03-03 17:00
1583279284630.0,0.0,0.0,90.90394323981769,0.684326171875,0.65606689453125,0.2783203125,0.154296875,0.015625,0.0859375,0.01171875,0.0077667236328125,3.0,2020-03-03 17:48:04.630000-06:00,2020-03-03 17:00
1583279284680.0,0.0,0.0,90.8965140652187,0.68377685546875,0.656982421875,0.2760009765625,0.1568603515625,0.0703125,-0.03125,-0.02734375,0.0066680908203125,3.0,2020-03-03 17:48:04.680000-06:00,2020-03-03 17:00
1583279284730.0,0.0,0.0,91.03227906938295,0.68255615234375,0.658203125,0.2752685546875,0.158447265625,-0.0078125,0.17578125,0.04296875,0.032806396484375,3.0,2020-03-03 17:48:04.730000-06:00,2020-03-03 17:00
1583279284780.0,0.0,0.0,91.06904234081851,0.68194580078125,0.65887451171875,0.27423095703125,0.1600341796875,0.015625,-0.09765625,-0.0625,0.0136871337890625,3.0,2020-03-03 17:48:04.780000-06:00,2020-03-03 17:00
1583279284830.0,0.0,0.0,91.09522755317123,0.68145751953125,0.6593017578125,0.273681640625,0.1614990234375,0.0234375,-0.0234375,-0.0546875,0.00408935546875,3.0,2020-03-03 17:48:04.830000-06:00,2020-03-03 17:00
1583279284880.0,0.0,0.0,91.06281874804935,0.6812744140625,0.65936279296875,0.27294921875,0.16302490234375,0.00390625,-0.13671875,-0.0546875,0.021697998046875,3.0,2020-03-03 17:48:04.880000-06:00,2020-03-03 17:00
1583279284930.0,0.0,0.0,91.08047979722835,0.680908203125,0.65960693359375,0.272705078125,0.1641845703125,-0.03515625,-0.046875,-0.01953125,0.003814697265625,3.0,2020-03-03 17:48:04.930000-06:00,2020-03-03 17:00
1583279284980.0,0.0,0.0,91.15163185446673,0.6800537109375,0.660400390625,0.2718505859375,0.16571044921875,0.0625,0.03125,-0.03515625,0.0061187744140625,3.0,2020-03-03 17:48:04.980000-06:00,2020-03-03 17:00
1583279285030.0,0.0,0.0,91.20602149202841,0.6795654296875,0.6610107421875,0.27130126953125,0.1663818359375,0.09375,0.1015625,0.01953125,0.0194854736328125,3.0,2020-03-03 17:48:05.030000-06:00,2020-03-03 17:00
1583279285080.0,0.0,0.0,91.2304626588572,0.67913818359375,0.66131591796875,0.2708740234375,0.1673583984375,0.0546875,-0.08984375,-0.046875,0.0132598876953125,3.0,2020-03-03 17:48:05.080000-06:00,2020-03-03 17:00
1583279285130.0,0.0,0.0,91.22691612145464,0.6790771484375,0.6614990234375,0.2703857421875,0.167724609375,0.0546875,-0.015625,-0.0390625,0.0047607421875,3.0,2020-03-03 17:48:05.130000-06:00,2020-03-03 17:00
1583279285180.0,0.0,0.0,91.21976050764593,0.67913818359375,0.661376953125,0.27056884765625,0.16766357421875,0.0859375,-0.08203125,-0.0390625,0.0156402587890625,3.0,2020-03-03 17:48:05.180000-06:00,2020-03-03 17:00
1583279285230.0,0.0,0.0,91.25329451420723,0.6788330078125,0.6614990234375,0.27081298828125,0.16802978515625,0.01953125,0.0859375,-0.03125,0.0087432861328125,3.0,2020-03-03 17:48:05.230000-06:00,2020-03-03 17:00
1583279285280.0,0.0,0.0,91.265027984009,0.67877197265625,0.66131591796875,0.271484375,0.16802978515625,-0.05859375,0.0,-0.0625,0.0073394775390625,3.0,2020-03-03 17:48:05.280000-06:00,2020-03-03 17:00
1583279285330.0,0.0,0.0,91.23300194154264,0.678955078125,0.66107177734375,0.27154541015625,0.1680908203125,0.109375,-0.0234375,-0.015625,0.01275634765625,3.0,2020-03-03 17:48:05.330000-06:00,2020-03-03 17:00
1583279285380.0,0.0,0.0,91.29246400296749,0.6785888671875,0.66162109375,0.271240234375,0.16815185546875,0.00390625,0.09375,0.05859375,0.012237548828125,3.0,2020-03-03 17:48:05.380000-06:00,2020-03-03 17:00
1583279285430.0,0.0,0.0,91.33840507818556,0.67828369140625,0.66204833984375,0.2708740234375,0.1680908203125,-0.00390625,0.09375,0.05859375,0.012237548828125,3.0,2020-03-03 17:48:05.430000-06:00,2020-03-03 17:00
1583279285480.0,0.0,0.0,91.41483305389616,0.67791748046875,0.6622314453125,0.27166748046875,0.1676025390625,0.03515625,-0.03125,-0.0546875,0.0052032470703125,3.0,2020-03-03 17:48:05.480000-06:00,2020-03-03 17:00
1583279285530.0,0.0,0.0,91.38576597355762,0.67791748046875,0.662109375,0.271484375,0.1683349609375,-0.09765625,-0.18359375,-0.0390625,0.044769287109375,3.0,2020-03-03 17:48:05.530000-06:00,2020-03-03 17:00
1583279285580.0,0.0,0.0,91.4113964235648,0.677734375,0.662109375,0.2718505859375,0.1683349609375,-0.05859375,-0.13671875,-0.0859375,0.029510498046875,3.0,2020-03-03 17:48:05.580000-06:00,2020-03-03 17:00
1583279285630.0,0.0,0.0,91.41021849919129,0.677734375,0.662109375,0.2718505859375,0.16839599609375,0.08203125,0.109375,0.03515625,0.019927978515625,3.0,2020-03-03 17:48:05.630000-06:00,2020-03-03 17:00
1583279285680.0,0.0,0.0,91.432396543678,0.6776123046875,0.66217041015625,0.27203369140625,0.16827392578125,-0.03515625,-0.08984375,0.0078125,0.009368896484375,3.0,2020-03-03 17:48:05.680000-06:00,2020-03-03 17:00
1583279285730.0,0.0,0.0,91.453199357573,0.6773681640625,0.662353515625,0.27191162109375,0.168701171875,-0.03515625,-0.0078125,0.0078125,0.0013580322265625,3.0,2020-03-03 17:48:05.730000-06:00,2020-03-03 17:00
1583279285780.0,0.0,0.0,91.47883504564108,0.67724609375,0.6624755859375,0.2720947265625,0.16864013671875,0.00390625,0.078125,0.0,0.0061187744140625,3.0,2020-03-03 17:48:05.780000-06:00,2020-03-03 17:00
1583279285830.0,0.0,0.0,91.45698343538768,0.67742919921875,0.662353515625,0.27203369140625,0.16845703125,0.05859375,-0.04296875,-0.03125,0.006256103515625,3.0,2020-03-03 17:48:05.830000-06:00,2020-03-03 17:00
1583279285880.0,0.0,0.0,91.45199899296291,0.67742919921875,0.662353515625,0.27191162109375,0.16851806640625,0.05078125,-0.03515625,0.0078125,0.003875732421875,3.0,2020-03-03 17:48:05.880000-06:00,2020-03-03 17:00
1583279285940.0,0.0,0.0,91.47643450310488,0.67730712890625,0.662353515625,0.27227783203125,0.1683349609375,-0.06640625,0.0078125,0.03515625,0.005706787109375,3.0,2020-03-03 17:48:05.940000-06:00,2020-03-03 17:00
1583279285980.0,0.0,0.0,91.50587234244966,0.67718505859375,0.662353515625,0.27276611328125,0.1680908203125,-0.04296875,0.0078125,0.04296875,0.003753662109375,3.0,2020-03-03 17:48:05.980000-06:00,2020-03-03 17:00
1583279286030.0,0.0,0.0,91.52562938803005,0.67706298828125,0.662353515625,0.27313232421875,0.16815185546875,-0.04296875,0.0078125,0.04296875,0.003753662109375,3.0,2020-03-03 17:48:06.030000-06:00,2020-03-03 17:00
1583279286080.0,0.0,0.0,91.52338188714887,0.677001953125,0.66241455078125,0.27294921875,0.16845703125,-0.03515625,-0.01953125,-0.0390625,0.003143310546875,3.0,2020-03-03 17:48:06.080000-06:00,2020-03-03 17:00
1583279286130.0,0.0,0.0,91.54863555421488,0.67694091796875,0.6624755859375,0.273193359375,0.16802978515625,0.04296875,0.0546875,0.04296875,0.006683349609375,3.0,2020-03-03 17:48:06.130000-06:00,2020-03-03 17:00
1583279286180.0,0.0,0.0,91.54348499722148,0.67706298828125,0.66241455078125,0.27325439453125,0.16766357421875,0.08984375,0.015625,0.0078125,0.0083770751953125,3.0,2020-03-03 17:48:06.180000-06:00,2020-03-03 17:00
1583279286230.0,0.0,0.0,91.54336798778064,0.6771240234375,0.662353515625,0.2734375,0.16748046875,-0.01171875,0.0234375,0.0078125,0.0007476806640625,3.0,2020-03-03 17:48:06.230000-06:00,2020-03-03 17:00
1583279286280.0,0.0,0.0,91.60729262687228,0.67669677734375,0.66259765625,0.27386474609375,0.16754150390625,-0.125,-0.01171875,0.0078125,0.0158233642578125,3.0,2020-03-03 17:48:06.280000-06:00,2020-03-03 17:00
1583279286330.0,0.0,0.0,91.62548631233207,0.676513671875,0.6629638671875,0.27325439453125,0.16778564453125,0.07421875,0.140625,-0.0234375,0.0258331298828125,3.0,2020-03-03 17:48:06.330000-06:00,2020-03-03 17:00
1583279286380.0,0.0,0.0,91.67057930525525,0.6763916015625,0.66314697265625,0.27349853515625,0.16705322265625,0.06640625,0.0234375,0.05078125,0.007537841796875,3.0,2020-03-03 17:48:06.380000-06:00,2020-03-03 17:00
1583279286430.0,0.0,0.0,91.63285799909764,0.67657470703125,0.66302490234375,0.273193359375,0.16729736328125,0.01171875,0.0234375,0.0078125,0.0007476806640625,3.0,2020-03-03 17:48:06.430000-06:00,2020-03-03 17:00
1583279286480.0,0.0,0.0,91.6908256525042,0.6761474609375,0.6630859375,0.27398681640625,0.16754150390625,-0.1328125,-0.00390625,0.0,0.0176544189453125,3.0,2020-03-03 17:48:06.480000-06:00,2020-03-03 17:00
1583279286530.0,0.0,0.0,91.6036891412544,0.67657470703125,0.662841796875,0.273193359375,0.1680908203125,-0.109375,0.109375,-0.0234375,0.02447509765625,3.0,2020-03-03 17:48:06.530000-06:00,2020-03-03 17:00
1583279286580.0,0.0,0.0,91.58519479286294,0.6767578125,0.66302490234375,0.2724609375,0.1678466796875,0.2265625,-0.08203125,-0.1015625,0.0683746337890625,3.0,2020-03-03 17:48:06.580000-06:00,2020-03-03 17:00
1583279286630.0,0.0,0.0,91.52765141486496,0.6773681640625,0.6627197265625,0.27227783203125,0.1668701171875,0.05859375,0.109375,0.08984375,0.023468017578125,3.0,2020-03-03 17:48:06.630000-06:00,2020-03-03 17:00
1583279286680.0,0.0,0.0,91.38044157049991,0.67822265625,0.66229248046875,0.2708740234375,0.1671142578125,0.10546875,-0.12109375,-0.1171875,0.039520263671875,3.0,2020-03-03 17:48:06.680000-06:00,2020-03-03 17:00
1583279286730.0,0.0,0.0,91.43083194197791,0.67803955078125,0.66217041015625,0.27203369140625,0.1666259765625,-0.140625,0.15625,0.02734375,0.0449371337890625,3.0,2020-03-03 17:48:06.730000-06:00,2020-03-03 17:00
1583279286780.0,0.0,0.0,91.39938234878672,0.67828369140625,0.661865234375,0.2723388671875,0.16656494140625,-0.109375,0.26171875,0.10546875,0.091583251953125,3.0,2020-03-03 17:48:06.780000-06:00,2020-03-03 17:00
1583279286830.0,0.0,0.0,91.4098378143164,0.6783447265625,0.66156005859375,0.273193359375,0.16595458984375,0.05859375,-0.08984375,-0.015625,0.011749267578125,3.0,2020-03-03 17:48:06.830000-06:00,2020-03-03 17:00
1583279286880.0,0.0,0.0,91.36851967356426,0.67864990234375,0.6614990234375,0.272705078125,0.16583251953125,0.03515625,-0.04296875,0.01953125,0.0034637451171875,3.0,2020-03-03 17:48:06.880000-06:00,2020-03-03 17:00
1583279286930.0,0.0,0.0,91.33329556178387,0.67901611328125,0.6614990234375,0.27215576171875,0.165283203125,0.10546875,-0.08203125,0.04296875,0.0196990966796875,3.0,2020-03-03 17:48:06.930000-06:00,2020-03-03 17:00
1583279286980.0,0.0,0.0,91.2936109130249,0.67938232421875,0.6612548828125,0.2720947265625,0.164794921875,-0.046875,0.0390625,-0.00390625,0.0037384033203125,3.0,2020-03-03 17:48:06.980000-06:00,2020-03-03 17:00
1583279287030.0,0.0,0.0,91.29904870846585,0.6793212890625,0.66119384765625,0.2723388671875,0.1649169921875,-0.078125,0.00390625,0.01953125,0.006500244140625,3.0,2020-03-03 17:48:07.030000-06:00,2020-03-03 17:00
1583279287080.0,0.0,0.0,91.27169481490057,0.67950439453125,0.660400390625,0.2738037109375,0.16485595703125,-0.109375,-0.03515625,-0.0546875,0.0161895751953125,3.0,2020-03-03 17:48:07.080000-06:00,2020-03-03 17:00
1583279287130.0,0.0,0.0,91.21644925204126,0.67974853515625,0.65985107421875,0.27423095703125,0.165283203125,-0.0390625,-0.13671875,-0.01953125,0.020599365234375,3.0,2020-03-03 17:48:07.130000-06:00,2020-03-03 17:00
1583279287180.0,0.0,0.0,91.19495928008855,0.679931640625,0.65997314453125,0.2735595703125,0.1650390625,0.08203125,0.09375,0.05859375,0.018951416015625,3.0,2020-03-03 17:48:07.180000-06:00,2020-03-03 17:00
1583279287230.0,0.0,0.0,91.22275643958349,0.679931640625,0.660400390625,0.27301025390625,0.16436767578125,0.14453125,0.01171875,0.08203125,0.0277557373046875,3.0,2020-03-03 17:48:07.230000-06:00,2020-03-03 17:00
1583279287280.0,0.0,0.0,91.32681495440114,0.6793212890625,0.66094970703125,0.27337646484375,0.1641845703125,-0.0234375,0.125,0.11328125,0.0290069580078125,3.0,2020-03-03 17:48:07.280000-06:00,2020-03-03 17:00
1583279287330.0,0.0,0.0,91.35508345778194,0.67901611328125,0.6607666015625,0.2742919921875,0.16473388671875,-0.28515625,-0.12109375,-0.109375,0.107940673828125,3.0,2020-03-03 17:48:07.330000-06:00,2020-03-03 17:00
1583279287380.0,0.0,0.0,91.36659877604765,0.6788330078125,0.66033935546875,0.27545166015625,0.16510009765625,-0.0390625,-0.07421875,-0.0546875,0.0100250244140625,3.0,2020-03-03 17:48:07.380000-06:00,2020-03-03 17:00
1583279287430.0,0.0,0.0,91.35647742005828,0.67889404296875,0.66015625,0.2757568359375,0.1651611328125,0.10546875,-0.02734375,-0.046875,0.014068603515625,3.0,2020-03-03 17:48:07.430000-06:00,2020-03-03 17:00
1583279287480.0,0.0,0.0,91.34427360533545,0.67901611328125,0.66009521484375,0.275634765625,0.16485595703125,0.13671875,0.02734375,0.04296875,0.0212860107421875,3.0,2020-03-03 17:48:07.480000-06:00,2020-03-03 17:00
1583279287530.0,0.0,0.0,91.30460180493431,0.67919921875,0.66015625,0.27490234375,0.16522216796875,0.08203125,0.02734375,-0.00390625,0.0074920654296875,3.0,2020-03-03 17:48:07.530000-06:00,2020-03-03 17:00
1583279287580.0,0.0,0.0,91.30254965574859,0.6790771484375,0.6602783203125,0.2745361328125,0.16571044921875,-0.0859375,0.03515625,0.02734375,0.009368896484375,3.0,2020-03-03 17:48:07.580000-06:00,2020-03-03 17:00
1583279287630.0,0.0,0.0,91.31472871176071,0.678955078125,0.660400390625,0.27447509765625,0.16595458984375,-0.015625,-0.00390625,-0.0546875,0.0032501220703125,3.0,2020-03-03 17:48:07.630000-06:00,2020-03-03 17:00
1583279287680.0,0.0,0.0,91.34177712571785,0.6787109375,0.66058349609375,0.27447509765625,0.166259765625,0.05859375,0.109375,0.02734375,0.016143798828125,3.0,2020-03-03 17:48:07.680000-06:00,2020-03-03 17:00
1583279287730.0,0.0,0.0,91.36396499041912,0.6785888671875,0.66058349609375,0.27484130859375,0.16619873046875,-0.0234375,-0.05078125,-0.0859375,0.0105133056640625,3.0,2020-03-03 17:48:07.730000-06:00,2020-03-03 17:00
