Time,rotX,rotY,rotZ,DT,Hour
1583287200034.0,1.946136474609375,0.0995326042175293,-0.01395106315612793,2020-03-03 20:00:00.034000-06:00,2020-03-03 20:00
1583287200084.0,0.178619384765625,0.022627830505371094,0.020668506622314453,2020-03-03 20:00:00.084000-06:00,2020-03-03 20:00
1583287200134.0,-1.4044651985168457,0.002264738082885742,0.005079507827758789,2020-03-03 20:00:00.134000-06:00,2020-03-03 20:00
1583287200184.0,-1.0754203796386719,0.04550337791442871,-0.04899096488952637,2020-03-03 20:00:00.184000-06:00,2020-03-03 20:00
1583287200234.0,-1.0766983032226562,0.03898286819458008,-0.035462379455566406,2020-03-03 20:00:00.234000-06:00,2020-03-03 20:00
1583287200284.0,-2.4634323120117188,-0.01992100477218628,0.02803802490234375,2020-03-03 20:00:00.284000-06:00,2020-03-03 20:00
1583287200334.0,-2.5622482299804688,-0.026460647583007812,0.0027875900268554688,2020-03-03 20:00:00.334000-06:00,2020-03-03 20:00
1583287200384.0,-2.3290481567382812,-0.0726475715637207,-0.07352280616760254,2020-03-03 20:00:00.384000-06:00,2020-03-03 20:00
1583287200434.0,-3.786296844482422,-0.09934282302856445,-0.11135983467102051,2020-03-03 20:00:00.434000-06:00,2020-03-03 20:00
1583287200484.0,-1.40655517578125,-0.006543636322021484,-0.14796864986419678,2020-03-03 20:00:00.484000-06:00,2020-03-03 20:00
1583287200534.0,4.2483978271484375,0.08342957496643066,-0.06645679473876953,2020-03-03 20:00:00.534000-06:00,2020-03-03 20:00
1583287200584.0,6.061546325683594,0.20707416534423828,0.10913324356079102,2020-03-03 20:00:00.584000-06:00,2020-03-03 20:00
1583287200634.0,5.144096374511719,0.41620731353759766,0.13753128051757812,2020-03-03 20:00:00.634000-06:00,2020-03-03 20:00
1583287200684.0,3.9952850341796875,0.4706277847290039,0.0435023307800293,2020-03-03 20:00:00.684000-06:00,2020-03-03 20:00
1583287200734.0,2.479095458984375,0.33654117584228516,-0.014692068099975586,2020-03-03 20:00:00.734000-06:00,2020-03-03 20:00
1583287200784.0,1.485372543334961,0.2080998420715332,0.08308601379394531,2020-03-03 20:00:00.784000-06:00,2020-03-03 20:00
1583287200834.0,0.8617515563964844,0.08752059936523438,0.22136902809143066,2020-03-03 20:00:00.834000-06:00,2020-03-03 20:00
1583287200884.0,-0.091064453125,-0.05102252960205078,0.16733646392822266,2020-03-03 20:00:00.884000-06:00,2020-03-03 20:00
1583287200934.0,-0.8993062973022461,-0.07790517807006836,-0.018373489379882812,2020-03-03 20:00:00.934000-06:00,2020-03-03 20:00
1583287200984.0,-0.8265628814697266,-0.011072397232055664,-0.05004596710205078,2020-03-03 20:00:00.984000-06:00,2020-03-03 20:00
1583287201034.0,-0.071533203125,0.007063746452331543,0.05350756645202637,2020-03-03 20:00:01.034000-06:00,2020-03-03 20:00
1583287201084.0,0.7283802032470703,-0.028985023498535156,0.07127642631530762,2020-03-03 20:00:01.084000-06:00,2020-03-03 20:00
1583287201134.0,0.9786040782928467,-0.13710689544677734,0.09296131134033203,2020-03-03 20:00:01.134000-06:00,2020-03-03 20:00
1583287201184.0,0.7315597534179688,-0.2227683663368225,0.1613771915435791,2020-03-03 20:00:01.184000-06:00,2020-03-03 20:00
1583287201234.0,0.26880550384521484,-0.15470600128173828,0.137176513671875,2020-03-03 20:00:01.234000-06:00,2020-03-03 20:00
