Time,rotX,rotY,rotZ,DT,Hour
1582687239734.0,0.005163460969924927,-0.007546037435531616,-0.0005927085876464844,2020-02-25 21:20:39.734000-06:00,2020-02-25 21:00
1582687239784.0,0.005190163850784302,-0.0003355741500854492,-0.00041218101978302,2020-02-25 21:20:39.784000-06:00,2020-02-25 21:00
1582687239834.0,0.002747095189988613,-0.000525057315826416,-0.00235748291015625,2020-02-25 21:20:39.834000-06:00,2020-02-25 21:00
1582687239884.0,0.003789469599723816,-0.005168303847312927,-0.0025171637535095215,2020-02-25 21:20:39.884000-06:00,2020-02-25 21:00
1582687239934.0,0.008711636066436768,-0.008157983422279358,0.00041398778557777405,2020-02-25 21:20:39.934000-06:00,2020-02-25 21:00
1582687239984.0,0.0037516355514526367,-0.0038570165634155273,0.0015104636549949646,2020-02-25 21:20:39.984000-06:00,2020-02-25 21:00
1582687240034.0,0.0001723170280456543,0.00047332048416137695,0.0006273090839385986,2020-02-25 21:20:40.034000-06:00,2020-02-25 21:00
1582687240084.0,0.00678880512714386,0.001159369945526123,-0.0006963144987821579,2020-02-25 21:20:40.084000-06:00,2020-02-25 21:00
1582687240134.0,0.0055503249168396,0.005054071545600891,-0.00034176092594861984,2020-02-25 21:20:40.134000-06:00,2020-02-25 21:00
1582687240184.0,0.0020024776458740234,0.005843885242938995,-0.0018941760063171387,2020-02-25 21:20:40.184000-06:00,2020-02-25 21:00
1582687240234.0,0.0024544447660446167,0.008147180080413818,-0.0011620819568634033,2020-02-25 21:20:40.234000-06:00,2020-02-25 21:00
1582687240284.0,0.0061709582805633545,0.009739384055137634,0.0008611679077148438,2020-02-25 21:20:40.284000-06:00,2020-02-25 21:00
1582687240334.0,0.008355948142707348,0.006697311997413635,0.0013925880193710327,2020-02-25 21:20:40.334000-06:00,2020-02-25 21:00
1582687240384.0,0.004119694232940674,0.005856245756149292,0.0015712454915046692,2020-02-25 21:20:40.384000-06:00,2020-02-25 21:00
1582687240434.0,0.003027677536010742,0.0063242232427001,0.0013308748602867126,2020-02-25 21:20:40.434000-06:00,2020-02-25 21:00
1582687240484.0,0.0030208230018615723,0.009390264749526978,0.002070710062980652,2020-02-25 21:20:40.484000-06:00,2020-02-25 21:00
