Time,rotX,rotY,rotZosboxe
1583287808962,-0.41224828,0.29968378,0.4395756
1583287809013,-0.46336335,0.37611073,0.6330517
1583287809062,-0.81289166,0.38450307,0.6479619
1583287809112,-1.2231266,-0.12192017,0.47541073
1583287809162,-1.2632428,-0.29976875,0.10538607
1583287809213,-1.1130098,-0.1294767,-0.4976685
1583287809262,-0.21590987,-0.29113933,-0.856063
1583287809313,0.42192334,0.061368402,-0.86074895
1583287809362,0.47142264,1.2574229,-0.9372504
1583287809412,-0.4145547,1.012549,-1.259921
1583287809462,-0.6681617,-0.0647461,-0.9858059
1583287809512,-0.54426575,-0.11789228,-0.71957964
1583287809563,-0.46523663,-0.27074084,-0.47688675
1583287809612,-0.2852936,-0.4435996,-0.2740601
1583287809663,-0.16098318,-0.3447239,-0.09797325
1583287809712,0.34161878,-0.43006596,0.06512699
1583287809762,0.33866927,-0.22667745,0.36950085
1583287809812,0.1494153,-0.24471371,0.3538549
1583287809862,0.2633567,-0.24084996,0.3761827
1583287809912,0.46664083,-0.15985698,0.40086538
1583287809963,0.55790997,-0.07768984,0.42020085
1583287810013,0.72886914,0.015738402,0.40273488
1583287810062,0.96549046,0.08092588,0.30617774
1583287810113,1.2627001,0.09224978,0.18251948
1583287810163,1.2644628,0.065948084,0.035195693
1583287810213,1.0121574,0.112825945,-0.1529209
1583287810262,1.1175376,0.18386023,-0.7762404
1583287810312,0.68333703,-0.24317794,0.13635911
1583287810362,-0.32558703,-0.29037508,0.44327325
1583287810412,-0.13496979,0.037258442,0.21944831
1583287810463,-0.10597308,0.22603266,0.09852874
1583287810513,-0.14951548,0.09907192,0.25106743
1583287810563,-0.19038065,0.05283799,0.37477738
1583287810612,-0.03433797,0.19098006,0.29806858
1583287810662,0.16112632,0.29904863,0.15658553
1583287810712,0.16320765,0.56514835,0.020966928
1583287810763,0.087447174,0.19347848,0.044931393
1583287810813,0.11677558,-0.050356917,0.0062285746
1583287810862,-0.026726943,-0.16077068,-0.11761693
1583287810912,0.019476313,-0.23297721,-0.18064377
1583287810962,0.25091955,-0.21642964,-0.17673221
1583287811012,0.1668705,-0.10033363,-0.14225343
1583287811063,-0.004791702,-0.05867928,-0.07127368
1583287811113,-0.26208287,-0.013566665,-0.10668891
1583287811163,-0.1795272,0.015904859,-0.06732612
1583287811213,-0.03653986,0.06673488,0.048100203
1583287811262,-0.008265015,0.06188474,0.022249803
1583287811313,0.046717282,-0.013355885,0.08305435
1583287811363,-0.22314148,-0.013685681,0.039045617
1583287811412,-0.12339747,0.027080335,-5.534198E-4
1583287811462,-0.19093709,0.02478728,0.0023040012
1583287811512,-0.08164226,-0.021003798,0.00772071
1583287811562,-0.08289883,-0.01950994,0.009922425
1583287811612,-0.066721365,0.0046893638,0.033221185
1583287811663,-0.18365373,0.075383335,0.033116374
1583287811712,-0.033469196,0.026652206,0.019680046
1583287811762,0.2026082,-6.2715774E-4,-0.009088891
1583287811812,0.118039094,-0.016082719,-0.031211171
1583287811863,-0.007932985,-0.02522425,-0.040927347
1583287811913,-0.06605719,-0.00920378,-0.065056734
1583287811963,-0.13570718,-0.02027669,-0.1191191
1583287812013,-0.102416456,-0.048740637,-0.16545525
1583287812063,-0.062172003,-0.046197258,-0.1733477
1583287812112,-0.07718778,-0.026826907,-0.15004715
1583287812163,0.03494472,-1.0465365E-4,-0.06907903
1583287812213,0.030663539,-0.0019252216,0.03766521
1583287812263,0.028644294,0.0048123905,0.07154809
1583287812313,0.042453356,0.01686107,0.0691106
1583287812363,-0.015172335,0.034602087,0.08357943
1583287812413,-0.07296586,0.031460397,0.044502564
1583287812463,0.021511015,0.016826525,0.02405928
1583287812512,-0.04393055,0.012443486,0.020575851
1583287812562,-0.039188877,-3.5322504E-4,0.0134228775
1583287812613,-0.015953455,0.010396824,0.011363952
1583287812662,0.031122942,0.0042119157,0.037917294
1583287812712,0.025006354,0.01332836,0.0626975
1583287812763,-0.07102551,0.02841536,0.04701345
1583287812813,0.009169069,0.008858003,0.004970462
1583287812862,0.046528455,3.5379268E-4,-0.0036910265
1583287812912,-0.008675541,0.0034948508,0.0015712366
1583287812962,-0.026079368,0.0074999663,0.0027592801
1583287813012,-0.00172468,0.0024055797,0.0057924474
1583287813062,0.020963024,0.010570962,-1.9006431E-5
1583287813113,0.027652852,1.3738032E-4,-0.0025657201
1583287813162,0.031089578,-0.003690431,4.5897346E-4
1583287813212,0.030053735,-0.0012294501,6.680684E-4
1583287813263,-0.0033784916,-0.0017168587,0.0027592801
1583287813313,-0.017730504,-4.808465E-5,0.002258373
1583287813363,-0.03658052,0.00611603,0.005546851
1583287813413,-0.08081362,0.020958558,0.005978726
1583287813463,-0.031152092,0.0021645445,0.0034157233
1583287813513,-0.0025367457,0.0019807029,-0.0020163513
1583287813562,0.010577348,-0.0010084505,5.7696365E-4
1583287813612,0.01936002,-0.0021982985,-3.9529055E-4
1583287813662,0.00776631,0.0040288484,1.3005268E-4
1583287813712,0.01452179,-0.0026463456,-0.0025400247
1583287813762,0.015293782,-0.00221432,-0.00363072
1583287813812,-0.010222767,0.002066108,-4.51528E-4
1583287813862,0.00936085,-0.003513774,-0.00469572
1583287813912,0.0072176512,-0.0011130846,-0.0025564863
1583287813963,0.0035063103,-3.0823657E-4,-0.001240568
1583287814012,-0.0017297133,0.009408395,-0.0035714027
1583287814063,0.006646607,-0.003188381,0.0024793544
1583287814113,0.010655851,-5.9804926E-4,4.438637E-5
1583287814162,0.018991318,-0.002753091,-0.0039607305
1583287814213,-5.5334484E-4,-0.0042579975,0.0016191509
1583287814262,0.01099737,-0.0033530155,-0.0029693835
1583287814313,0.021722235,-0.006157969,-0.0076660668
1583287814413,0.047007065,-0.0055138646,-0.020271841
1583287814463,0.025146265,-0.0018430548,-0.0059757307
1583287814513,0.013419255,0.009568751,-0.01138341
1583287814562,0.016336292,-0.003661587,0.0063352985
1583287814612,-0.018876832,0.00922831,0.0070313765
1583287814663,-0.0013823486,0.0061754505,0.00228416
1583287814713,-0.018511232,-0.0019058129,0.02418264
1583287814763,-0.2209392,0.018258275,0.067923985
1583287814813,-0.7289437,-0.028354365,0.07689708
1583287814862,-0.65763617,-0.122895256,0.021928571
