Time,rotX,rotY,rotZ,DT,Hour
1582686003971.0,-0.0074985605,0.056051843,-0.012546298999999999,2020-02-25 21:00:03.971000-06:00,2020-02-25 21:00
1582686004021.0,-0.009858685,0.06815569,-0.026059667,2020-02-25 21:00:04.021000-06:00,2020-02-25 21:00
1582686004071.0,-0.019684697,0.081648685,-0.040623467,2020-02-25 21:00:04.071000-06:00,2020-02-25 21:00
1582686004122.0,-0.030852757,0.07453794,-0.04503403,2020-02-25 21:00:04.122000-06:00,2020-02-25 21:00
1582686004171.0,-0.03197575,0.04685054,-0.038691500000000004,2020-02-25 21:00:04.171000-06:00,2020-02-25 21:00
1582686004221.0,-0.021467945,0.007352919300000001,-0.009837743000000001,2020-02-25 21:00:04.221000-06:00,2020-02-25 21:00
1582686004271.0,-0.0290998,-0.015354616000000001,0.037496652000000005,2020-02-25 21:00:04.271000-06:00,2020-02-25 21:00
1582686004322.0,-0.03584688,-0.027286366,0.084691375,2020-02-25 21:00:04.322000-06:00,2020-02-25 21:00
1582686004371.0,-0.035074275,-0.0342912,0.11732068,2020-02-25 21:00:04.371000-06:00,2020-02-25 21:00
1582686004422.0,-0.038248017,-0.023581788,0.12878119999999998,2020-02-25 21:00:04.422000-06:00,2020-02-25 21:00
1582686004472.0,-0.040753145,-0.014763047,0.11140475,2020-02-25 21:00:04.472000-06:00,2020-02-25 21:00
1582686004521.0,-0.031867097999999996,-0.016099434,0.10119180400000001,2020-02-25 21:00:04.521000-06:00,2020-02-25 21:00
1582686004572.0,-0.027873661,-0.0057911733,0.090686835,2020-02-25 21:00:04.572000-06:00,2020-02-25 21:00
1582686004622.0,-0.01685932,0.0016134819,0.08061485,2020-02-25 21:00:04.622000-06:00,2020-02-25 21:00
1582686004672.0,-0.04112996,0.030955299999999998,0.06999792,2020-02-25 21:00:04.672000-06:00,2020-02-25 21:00
1582686004721.0,-0.04424921,0.048941344000000005,0.05228976,2020-02-25 21:00:04.721000-06:00,2020-02-25 21:00
1582686004771.0,-0.038710017,0.0475586,0.04501187,2020-02-25 21:00:04.771000-06:00,2020-02-25 21:00
1582686004822.0,-0.03140347,0.040564783,0.051034693,2020-02-25 21:00:04.822000-06:00,2020-02-25 21:00
1582686004871.0,-0.025419867000000002,0.04981334,0.04678897,2020-02-25 21:00:04.871000-06:00,2020-02-25 21:00
1582686004921.0,-0.029468732,0.06034927,0.03505061,2020-02-25 21:00:04.921000-06:00,2020-02-25 21:00
1582686004971.0,-0.03265513,0.08020017,0.036359716,2020-02-25 21:00:04.971000-06:00,2020-02-25 21:00
1582686005022.0,-0.02594625,0.09854112599999999,0.039641842000000004,2020-02-25 21:00:05.022000-06:00,2020-02-25 21:00
1582686005072.0,-0.01896636,0.11423908,0.031626243,2020-02-25 21:00:05.072000-06:00,2020-02-25 21:00
1582686005122.0,-0.02143196,0.13259491,0.02017924,2020-02-25 21:00:05.122000-06:00,2020-02-25 21:00
1582686005171.0,-0.025833683,0.15359409,-0.0017235582,2020-02-25 21:00:05.171000-06:00,2020-02-25 21:00
1582686005222.0,-0.03430879,0.17329963,-0.035776608,2020-02-25 21:00:05.222000-06:00,2020-02-25 21:00
1582686005271.0,-0.043651007,0.18882018,-0.07312968,2020-02-25 21:00:05.271000-06:00,2020-02-25 21:00
1582686005321.0,-0.05668302,0.19254361,-0.09661275,2020-02-25 21:00:05.321000-06:00,2020-02-25 21:00
1582686005371.0,-0.06336587,0.17852746,-0.09523841,2020-02-25 21:00:05.371000-06:00,2020-02-25 21:00
1582686005421.0,-0.032101884,0.12942299,-0.06449173,2020-02-25 21:00:05.421000-06:00,2020-02-25 21:00
1582686005472.0,-0.014259251,0.08573388,-0.03681032,2020-02-25 21:00:05.472000-06:00,2020-02-25 21:00
1582686005521.0,-0.009956309,0.05987588,-0.019855505,2020-02-25 21:00:05.521000-06:00,2020-02-25 21:00
1582686005571.0,-0.02147387,0.05705104,-0.009972429,2020-02-25 21:00:05.571000-06:00,2020-02-25 21:00
1582686005621.0,-0.01394599,0.041722699999999995,-0.006404175,2020-02-25 21:00:05.621000-06:00,2020-02-25 21:00
1582686005672.0,-0.0049035056,0.0068864487,-0.020354945,2020-02-25 21:00:05.672000-06:00,2020-02-25 21:00
1582686005722.0,0.00028617517000000003,-0.019259088,-0.018054676999999998,2020-02-25 21:00:05.722000-06:00,2020-02-25 21:00
1582686005771.0,0.007445777,-0.042640544,0.009128869,2020-02-25 21:00:05.771000-06:00,2020-02-25 21:00
1582686005821.0,0.0041057933000000005,-0.059025157,0.03018152,2020-02-25 21:00:05.821000-06:00,2020-02-25 21:00
1582686005871.0,0.011191157,-0.06856914,0.030998074,2020-02-25 21:00:05.871000-06:00,2020-02-25 21:00
1582686005921.0,0.022749769,-0.07861465,0.018780123,2020-02-25 21:00:05.921000-06:00,2020-02-25 21:00
1582686005971.0,0.01829469,-0.068232946,-0.0026147007,2020-02-25 21:00:05.971000-06:00,2020-02-25 21:00
1582686006021.0,0.014854565,-0.049938828,-0.010750068,2020-02-25 21:00:06.021000-06:00,2020-02-25 21:00
1582686006072.0,0.018896315,-0.04355648,-0.021340032999999998,2020-02-25 21:00:06.072000-06:00,2020-02-25 21:00
1582686006121.0,0.020662526,-0.04104499,-0.02777192,2020-02-25 21:00:06.121000-06:00,2020-02-25 21:00
1582686006171.0,0.023826726,-0.03788079,-0.021136899,2020-02-25 21:00:06.171000-06:00,2020-02-25 21:00
1582686006222.0,0.025286317000000003,-0.044451795999999995,-0.015343553999999999,2020-02-25 21:00:06.222000-06:00,2020-02-25 21:00
1582686006272.0,0.023260457000000002,-0.032759197000000004,-0.010030488,2020-02-25 21:00:06.272000-06:00,2020-02-25 21:00
1582686006321.0,0.018896315,-0.018950142,-0.011116158999999999,2020-02-25 21:00:06.321000-06:00,2020-02-25 21:00
1582686006372.0,0.014510985,-0.004784341,-0.019514658,2020-02-25 21:00:06.372000-06:00,2020-02-25 21:00
1582686006421.0,0.012167629,0.015714861,-0.035963863,2020-02-25 21:00:06.421000-06:00,2020-02-25 21:00
1582686006472.0,0.008246316,0.030973400000000005,-0.05115435,2020-02-25 21:00:06.472000-06:00,2020-02-25 21:00
1582686006522.0,0.0051488224,0.049279775,-0.057402126,2020-02-25 21:00:06.522000-06:00,2020-02-25 21:00
1582686006572.0,0.0020290462,0.061760145999999995,-0.06543129,2020-02-25 21:00:06.572000-06:00,2020-02-25 21:00
1582686006621.0,0.0029213156,0.06817692,-0.06158329,2020-02-25 21:00:06.621000-06:00,2020-02-25 21:00
1582686006672.0,0.0014628517,0.08513304599999999,-0.05442659,2020-02-25 21:00:06.672000-06:00,2020-02-25 21:00
1582686006722.0,-0.0051848725,0.10525428,-0.06684361,2020-02-25 21:00:06.722000-06:00,2020-02-25 21:00
1582686006772.0,-0.014101563999999999,0.118897095,-0.089590535,2020-02-25 21:00:06.772000-06:00,2020-02-25 21:00
1582686006821.0,-0.0064061303,0.111986704,-0.09746743,2020-02-25 21:00:06.821000-06:00,2020-02-25 21:00
1582686006872.0,-0.015368735,0.10590296,-0.08978051,2020-02-25 21:00:06.872000-06:00,2020-02-25 21:00
1582686006921.0,-0.014868531,0.09215194,-0.06913564,2020-02-25 21:00:06.921000-06:00,2020-02-25 21:00
1582686006972.0,-0.038673862999999996,0.06828076400000001,-0.07727599,2020-02-25 21:00:06.972000-06:00,2020-02-25 21:00
1582686007022.0,-0.010562977,0.023369132999999997,-0.07008975,2020-02-25 21:00:07.022000-06:00,2020-02-25 21:00
1582686007071.0,0.0070746485,-0.014696208,-0.036423676,2020-02-25 21:00:07.071000-06:00,2020-02-25 21:00
1582686007122.0,0.0023823662,-0.030172388999999997,-0.00020548096,2020-02-25 21:00:07.122000-06:00,2020-02-25 21:00
1582686007171.0,-0.0010805158,-0.025609791,0.023098776,2020-02-25 21:00:07.171000-06:00,2020-02-25 21:00
1582686007221.0,-0.0057383059999999994,-0.010529981,0.02060452,2020-02-25 21:00:07.221000-06:00,2020-02-25 21:00
1582686007271.0,-0.0066636840000000004,0.0019596792000000003,0.0116999615,2020-02-25 21:00:07.271000-06:00,2020-02-25 21:00
1582686007322.0,-0.011418388,0.013356992,0.0023029217999999997,2020-02-25 21:00:07.322000-06:00,2020-02-25 21:00
1582686007372.0,-0.0112645775,0.013023325,-0.003637236,2020-02-25 21:00:07.372000-06:00,2020-02-25 21:00
1582686007422.0,-0.0024036842,0.0038940909999999997,0.0028759977,2020-02-25 21:00:07.422000-06:00,2020-02-25 21:00
1582686007471.0,-0.004929033,0.007192715,0.005185978,2020-02-25 21:00:07.471000-06:00,2020-02-25 21:00
1582686007522.0,-0.0115850065,0.019216444,-0.0003429451,2020-02-25 21:00:07.522000-06:00,2020-02-25 21:00
1582686007571.0,-0.009186475,0.024087402999999997,-0.009680748000000001,2020-02-25 21:00:07.571000-06:00,2020-02-25 21:00
1582686007621.0,-0.0041940934000000004,0.014235641,-0.0064939483999999995,2020-02-25 21:00:07.621000-06:00,2020-02-25 21:00
1582686007671.0,-0.0037098596999999996,0.0048726248,-0.0016069547,2020-02-25 21:00:07.671000-06:00,2020-02-25 21:00
1582686007721.0,-0.009158842,0.00084770564,-0.0011421931,2020-02-25 21:00:07.721000-06:00,2020-02-25 21:00
1582686007771.0,-0.0040509067,-0.0070839776,0.0010973462,2020-02-25 21:00:07.771000-06:00,2020-02-25 21:00
1582686007822.0,-0.0066636840000000004,-0.0115926685,0.016471941,2020-02-25 21:00:07.822000-06:00,2020-02-25 21:00
1582686007872.0,-0.0030593877,-0.01692335,0.022196333999999998,2020-02-25 21:00:07.872000-06:00,2020-02-25 21:00
1582686007922.0,-0.00034011272000000005,-0.014256201000000001,0.013528299999999998,2020-02-25 21:00:07.922000-06:00,2020-02-25 21:00
1582686007972.0,-0.0053539397,-0.005903315699999999,0.0008325451,2020-02-25 21:00:07.972000-06:00,2020-02-25 21:00
1582686008021.0,-0.004946814,-0.003851505,0.0036512595,2020-02-25 21:00:08.021000-06:00,2020-02-25 21:00
1582686008072.0,-0.0066636840000000004,-0.00033066282,0.009747408,2020-02-25 21:00:08.072000-06:00,2020-02-25 21:00
1582686008122.0,-0.002882589,-0.003683514,0.01093187,2020-02-25 21:00:08.122000-06:00,2020-02-25 21:00
1582686008171.0,-0.00235403,-0.008582238,0.0058551407,2020-02-25 21:00:08.171000-06:00,2020-02-25 21:00
1582686008222.0,0.0007147442,-0.0069812573,0.0081934985,2020-02-25 21:00:08.222000-06:00,2020-02-25 21:00
1582686008271.0,-0.0029805736,-0.0020306464000000002,0.0074263164,2020-02-25 21:00:08.271000-06:00,2020-02-25 21:00
1582686008322.0,-0.0016379182,0.006214162,-0.0008184919000000001,2020-02-25 21:00:08.322000-06:00,2020-02-25 21:00
1582686008371.0,-0.00030464982,0.012444938000000001,-0.011185404,2020-02-25 21:00:08.371000-06:00,2020-02-25 21:00
1582686008422.0,0.0006769508999999999,0.01173253,-0.017699836,2020-02-25 21:00:08.422000-06:00,2020-02-25 21:00
1582686008472.0,0.0049936203,7.727835e-05,-0.008022956,2020-02-25 21:00:08.472000-06:00,2020-02-25 21:00
1582686008521.0,0.0061163157,-0.007880083000000001,0.0051835193,2020-02-25 21:00:08.521000-06:00,2020-02-25 21:00
1582686008572.0,0.009263681,-0.0076820785,0.015080723999999998,2020-02-25 21:00:08.572000-06:00,2020-02-25 21:00
1582686008622.0,0.0018303401,0.02346633,0.01586571,2020-02-25 21:00:08.622000-06:00,2020-02-25 21:00
1582686008671.0,-0.02020799,0.06698406,-0.0020235558,2020-02-25 21:00:08.671000-06:00,2020-02-25 21:00
1582686008721.0,-0.028242785,0.07180481400000001,-0.02585842,2020-02-25 21:00:08.721000-06:00,2020-02-25 21:00
1582686008772.0,-0.010962636999999999,0.026511181,-0.026352867000000002,2020-02-25 21:00:08.772000-06:00,2020-02-25 21:00
1582686008822.0,0.008838114000000001,-0.040563199999999994,0.027870807999999997,2020-02-25 21:00:08.822000-06:00,2020-02-25 21:00
1582686008871.0,0.015100954,-0.06567100000000001,0.06371723,2020-02-25 21:00:08.871000-06:00,2020-02-25 21:00
1582686008922.0,0.0064477156999999995,-0.051260397,0.050370302,2020-02-25 21:00:08.922000-06:00,2020-02-25 21:00
1582686008972.0,0.011405691499999999,-0.031185262000000002,0.0068796757,2020-02-25 21:00:08.972000-06:00,2020-02-25 21:00
1582686009022.0,0.011223994,-0.0070142355,-0.018001309,2020-02-25 21:00:09.022000-06:00,2020-02-25 21:00
1582686009071.0,0.00561414,0.006680976,-0.02789009,2020-02-25 21:00:09.071000-06:00,2020-02-25 21:00
1582686009121.0,0.0055764327,0.005923625,-0.027422897999999998,2020-02-25 21:00:09.121000-06:00,2020-02-25 21:00
1582686009171.0,0.008240479,0.0008557457499999999,-0.01567951,2020-02-25 21:00:09.171000-06:00,2020-02-25 21:00
1582686009221.0,0.0039651087,0.0030050077000000003,-0.007423474,2020-02-25 21:00:09.221000-06:00,2020-02-25 21:00
1582686009272.0,-0.00028458145,0.0072546974,-0.004505181,2020-02-25 21:00:09.272000-06:00,2020-02-25 21:00
1582686009322.0,-0.00052321027,0.0083088,-0.002347182,2020-02-25 21:00:09.322000-06:00,2020-02-25 21:00
1582686009372.0,-0.0013566002,0.0072438,-0.0040139616,2020-02-25 21:00:09.372000-06:00,2020-02-25 21:00
1582686009421.0,-0.0018260079,0.0072438,-0.00610813,2020-02-25 21:00:09.421000-06:00,2020-02-25 21:00
1582686009471.0,-0.0019446582999999998,0.008914774,-0.004994147,2020-02-25 21:00:09.471000-06:00,2020-02-25 21:00
1582686009522.0,-0.0034686841999999997,0.011264469499999999,-0.00397813,2020-02-25 21:00:09.522000-06:00,2020-02-25 21:00
1582686009572.0,0.0049851732,0.0031491574,-0.0063065584,2020-02-25 21:00:09.572000-06:00,2020-02-25 21:00
1582686009621.0,0.0011109614,0.0092139775,-0.014006758000000001,2020-02-25 21:00:09.621000-06:00,2020-02-25 21:00
1582686009671.0,-0.0029004240000000004,0.01036728,-0.015550088,2020-02-25 21:00:09.671000-06:00,2020-02-25 21:00
1582686009722.0,0.0068388237,0.00517266,-0.00516085,2020-02-25 21:00:09.722000-06:00,2020-02-25 21:00
1582686009772.0,0.029690336,-0.004231167,-0.007836364,2020-02-25 21:00:09.772000-06:00,2020-02-25 21:00
1582686009821.0,0.02929417,0.0090016,-0.0557297,2020-02-25 21:00:09.821000-06:00,2020-02-25 21:00
1582686009871.0,0.018109234,0.03962871,-0.088038884,2020-02-25 21:00:09.871000-06:00,2020-02-25 21:00
1582686009921.0,0.027677177999999997,0.04279087,-0.09408397,2020-02-25 21:00:09.921000-06:00,2020-02-25 21:00
1582686009971.0,0.02960955,0.03826592,-0.104355276,2020-02-25 21:00:09.971000-06:00,2020-02-25 21:00
1582686010022.0,0.014960157,0.05817684,-0.10964349999999999,2020-02-25 21:00:10.022000-06:00,2020-02-25 21:00
1582686010071.0,0.01629565,0.054303125,-0.10666480000000002,2020-02-25 21:00:10.071000-06:00,2020-02-25 21:00
1582686010121.0,0.013302082,0.039919276000000004,-0.08810119999999999,2020-02-25 21:00:10.121000-06:00,2020-02-25 21:00
1582686010171.0,0.022715267,0.025128275,-0.07224753,2020-02-25 21:00:10.171000-06:00,2020-02-25 21:00
1582686010221.0,0.012698366,0.025543757,-0.057663154,2020-02-25 21:00:10.221000-06:00,2020-02-25 21:00
1582686010271.0,0.003986316,0.028501049,-0.052189093,2020-02-25 21:00:10.271000-06:00,2020-02-25 21:00
1582686010322.0,-0.0030920075,0.022694428,-0.04199022400000001,2020-02-25 21:00:10.322000-06:00,2020-02-25 21:00
1582686010371.0,-0.0036458759999999997,0.020202842,-0.025811555,2020-02-25 21:00:10.371000-06:00,2020-02-25 21:00
1582686010421.0,-0.00489038,0.0076055825,-0.018182369,2020-02-25 21:00:10.421000-06:00,2020-02-25 21:00
1582686010471.0,-0.0022077612,-0.0012335074000000001,-0.010845361000000001,2020-02-25 21:00:10.471000-06:00,2020-02-25 21:00
1582686010522.0,-0.0013386842000000002,-0.01510623,-0.0010381113,2020-02-25 21:00:10.522000-06:00,2020-02-25 21:00
1582686010571.0,-0.0006913394,-0.02522827,0.007820421999999999,2020-02-25 21:00:10.571000-06:00,2020-02-25 21:00
1582686010621.0,-0.006010916999999999,-0.03187774,0.022818567,2020-02-25 21:00:10.621000-06:00,2020-02-25 21:00
1582686010671.0,-0.007503140699999999,-0.034065656,0.030521597999999997,2020-02-25 21:00:10.671000-06:00,2020-02-25 21:00
1582686010721.0,-0.003918791,-0.031396274,0.025527049,2020-02-25 21:00:10.721000-06:00,2020-02-25 21:00
1582686010771.0,-0.006185724399999999,-0.02245671,0.01837646,2020-02-25 21:00:10.771000-06:00,2020-02-25 21:00
1582686010822.0,-0.0012502908,-0.020357806000000003,0.008713476,2020-02-25 21:00:10.822000-06:00,2020-02-25 21:00
1582686010871.0,0.0021134724,-0.017655123,0.004688635,2020-02-25 21:00:10.871000-06:00,2020-02-25 21:00
1582686010921.0,0.0038514694,-0.017251201,0.002546717,2020-02-25 21:00:10.921000-06:00,2020-02-25 21:00
1582686010972.0,-0.0049076327,-0.009126087,0.0014455914000000001,2020-02-25 21:00:10.972000-06:00,2020-02-25 21:00
1582686011021.0,0.0014930082999999998,-0.012991200000000001,0.0020485627,2020-02-25 21:00:11.021000-06:00,2020-02-25 21:00
1582686011071.0,-0.00048701895999999994,-0.009795363,-0.0005706323000000001,2020-02-25 21:00:11.071000-06:00,2020-02-25 21:00
1582686011122.0,0.003207655,-0.010394004,0.0026982090999999996,2020-02-25 21:00:11.122000-06:00,2020-02-25 21:00
1582686011172.0,0.0046351840000000005,-0.011093936,0.0078409035,2020-02-25 21:00:11.172000-06:00,2020-02-25 21:00
1582686011221.0,-0.0003543161,-0.0014968133,0.0065106065,2020-02-25 21:00:11.221000-06:00,2020-02-25 21:00
1582686011272.0,0.00213778,0.0025675807,-0.0027783737,2020-02-25 21:00:11.272000-06:00,2020-02-25 21:00
1582686011322.0,0.00044665089999999997,0.0085093975,-0.0088709295,2020-02-25 21:00:11.322000-06:00,2020-02-25 21:00
1582686011371.0,-0.005576144,0.017485972,-0.008374073000000001,2020-02-25 21:00:11.371000-06:00,2020-02-25 21:00
