Time,rotX,rotY,rotZosboxe
1583285056537,-4.182238E-4,0.0013522375,-1.1889171E-4
1583285056587,0.002700143,0.014176475,0.0012161476
1583285056638,-0.0044088187,-0.006214476,-7.746108E-4
1583285056687,-2.581965E-4,-0.007517075,-3.7377514E-4
1583285056737,0.007597679,0.008791726,2.9038917E-4
1583285056788,0.0037203063,0.0055639734,-6.50526E-4
1583285056837,-0.0026746588,-0.009492803,4.3645408E-4
1583285056888,0.0050206496,0.009745467,9.389003E-4
1583285056937,-8.534696E-4,-0.0045968145,2.9038917E-4
1583285056987,0.0035479143,0.009942376,2.9038917E-4
1583285057038,-0.0027179988,-0.004388093,-7.746108E-4
1583285057087,-8.283517E-4,-0.004142493,8.834619E-5
1583285057138,0.007159552,0.01561242,6.539235E-4
1583285057187,-0.003898282,-0.016828606,2.9038917E-4
1583285057238,0.006582499,0.011163858,2.9038917E-4
1583285057288,0.0016886481,-0.001297798,-1.559155E-4
1583285057337,0.0041306214,0.005409427,-7.746108E-4
1583285057387,-0.0026616827,-0.012993205,-7.746108E-4
1583285057437,0.005261382,0.011804473,2.9038917E-4
1583285057488,0.001358295,-0.002159752,2.9038917E-4
1583285057538,0.0012338125,0.001483995,2.9038917E-4
1583285057587,8.975618E-4,1.6888417E-4,0.0012891772
1583285057638,-0.0029089195,0.003776729,8.656178E-5
1583285057687,-0.009283367,-0.011646666,-7.746108E-4
1583285057738,0.006072995,0.007548921,-3.0705705E-5
1583285057787,0.005617061,0.009307137,-7.235552E-4
1583285057838,-0.009353977,-0.024076052,9.1742445E-4
1583285057888,0.010026251,0.021770447,-0.0012636329
1583285057937,-0.016254898,-0.04299028,-0.0010805498
1583285057987,0.022712063,0.05555354,0.0012835898
1583285058038,-0.0017609185,-0.005089826,5.625002E-5
1583285058087,-0.004886218,-0.009416293,2.3374474E-4
1583285058137,3.2434822E-5,0.00453547,-1.9304501E-4
1583285058188,-0.0044481815,-0.005416982,-0.0018188674
1583285058237,0.0025289715,0.0059294775,-5.2531576E-4
1583285058287,-6.604418E-4,-5.2275555E-4,8.09724E-4
1583285058338,8.624721E-4,0.004950046,-2.2456609E-4
1583285058388,-0.0022783466,-0.009538386,-7.746108E-4
1583285058437,0.004096496,0.007963649,0.0013553896
1583285058488,-6.160411E-4,-8.710269E-4,3.4632068E-4
1583285058538,-7.626193E-5,-0.0023931842,-7.746108E-4
1583285058588,0.0029184222,0.00597826,2.3581926E-4
1583285058638,-0.0027036797,-0.0031753555,2.9038917E-4
1583285058688,-0.001248035,-7.50015E-4,2.9038917E-4
1583285058737,0.0021996805,0.009064961,2.9038917E-4
1583285058787,-0.003007723,-0.009536779,-7.3519815E-4
1583285058837,0.0024238126,0.0035721264,-7.746108E-4
1583285058888,-4.134219E-4,-2.6703766E-4,-7.746108E-4
1583285058938,0.0029853112,0.0043278597,-3.9064325E-6
1583285058988,-0.0010626366,-0.006007378,0.0013311324
1583285059038,0.0033550467,0.008817396,4.460709E-5
1583285059087,-0.0030467645,-0.010115121,2.5703153E-4
1583285059137,0.0064501413,0.017362285,5.6952937E-4
1583285059188,-0.0074950303,-0.015686233,-0.0018214094
1583285059238,-0.0013386853,-0.0051303683,-5.136733E-4
1583285059288,0.004646269,0.016530208,-2.4099462E-4
1583285059337,-0.0070960997,-0.016568061,2.7219765E-5
1583285059387,0.0072394726,0.02113972,0.0013485197
1583285059438,-9.981655E-4,-0.001456934,1.3479963E-5
1583285059488,1.0998559E-4,7.1004406E-4,-1.9587344E-4
1583285059537,4.0110096E-4,6.108647E-4,-5.850978E-4
1583285059587,-0.001072893,-0.002506799,-6.150659E-4
1583285059637,0.001248395,0.006009415,0.0010045562
1583285059688,-5.193165E-4,3.3149077E-4,-9.5054973E-4
1583285059738,-0.001406929,0.0012277937,-0.0018396105
1583285059787,-0.0030878903,-0.0074265637,3.860714E-4
1583285059838,0.005728187,0.013827172,6.239475E-4
1583285059887,-0.0046339575,-0.011728551,-1.3885088E-4
1583285059937,0.006282952,0.019639822,0.0011961889
1583285059988,-0.004494901,-0.0137880035,2.9038917E-4
1583285060038,0.001043212,-4.1114632E-5,6.715581E-4
1583285060087,7.824203E-4,0.004061127,7.0415717E-4
1583285060137,-0.0032750764,-0.006589804,2.9038917E-4
1583285060187,0.0033365963,0.00860434,2.9038917E-4
1583285060237,-0.0015047665,-0.003249066,2.9038917E-4
1583285060288,-8.3432515E-4,0.0014333609,9.572767E-4
1583285060337,0.0025152634,0.00853065,-5.184617E-4
1583285060388,-0.0032204734,-0.006135823,-6.32646E-4
1583285060438,9.985963E-4,0.004362339,7.023937E-4
1583285060488,-5.9786846E-4,-3.3991318E-4,6.733462E-4
1583285060538,0.0012768459,0.004531672,2.9038917E-4
1583285060587,-0.0027400823,-0.004863864,2.9038917E-4
1583285060638,8.975618E-4,0.004230248,-1.3523828E-4
1583285060688,-0.0018851055,-0.0020307535,-7.8944024E-5
1583285060738,0.0024317927,0.007199415,2.9038917E-4
1583285060787,-3.787151E-4,-0.002411561,2.9038917E-4
1583285060837,-7.560578E-4,-0.00447591,2.9038917E-4
1583285060887,0.004461541,0.012078896,2.9038917E-4
1583285060937,-0.003249505,-0.012470953,-6.904728E-4
1583285060987,3.1457364E-4,0.0017349939,2.9038917E-4
1583285061037,0.001670011,0.00502323,-1.655505E-4
1583285061087,-0.0013317711,-0.003957648,-7.746108E-4
1583285061137,0.0021005268,0.0056401603,2.2140658E-4
1583285061187,-5.7087326E-4,-0.0019016229,-7.746108E-4
